,ID,RA,Dec,k36mag,e36mag,d36mag,k45mag,e45mag,d45mag,k58mag,e58mag,d58mag,k80mag,e80mag,d80mag,k24mag,e24mag,dstArcSec,RAJ2000,DEJ2000,Jmag,eJmag,Hmag,eHmag,Kmag,eKmag,CMD1region,CMD2region,CMD3region
74,4690,296.13185,-14.742389999999999,16.96,0.07,0.03,16.39,0.04,-0.05,14.63,0.06,0.18,13.52,0.11,0.79,8.98,0.02,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999,5
75,4745,296.13957999999997,-14.70411,16.36,0.11,0.22,16.4,0.1,0.25,13.75,0.04,0.19,12.78,0.13,0.77,7.82,0.02,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999,5
76,4848,296.13311,-14.70186,16.94,0.09,0.2,16.42,0.06,-0.11,15.73,0.08,0.18,14.75,0.07,0.86,9.32,0.08,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999,5
77,4877,296.23175,-14.841389999999999,16.39,0.06,-0.05,16.43,0.04,0.06,15.86,0.12,-9999.0,14.67,0.11,-9999.0,9.95,0.13,0.434743269064859,296.231628,-14.841364000000002,17.725,0.043,16.993,0.033,16.703,0.033,3,3,5
78,5077,296.25212,-14.799610000000001,16.46,0.04,-0.09,16.47,0.05,-0.36,15.92,0.12,-9999.0,14.27,0.09,0.33,11.05,-9999.0,0.162474127338397,296.252075,-14.799598000000001,17.930999999999997,0.05,17.076,0.036000000000000004,16.824,0.036000000000000004,3,3,5
79,5219,296.22981,-14.84035,16.3,0.06,0.08,16.5,0.06,0.13,15.78,0.09,-0.38,14.1,0.1,0.24,10.67,0.12,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999,5
80,5237,296.24624,-14.791429999999998,16.69,0.09,1.8,16.51,0.07,1.65,15.89,0.1,0.55,14.68,0.12,-9999.0,12.17,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999,5
81,5268,296.16346,-14.856979999999998,16.66,0.06,0.51,16.51,0.05,0.31,14.07,0.05,0.14,12.51,0.07,0.37,7.91,0.03,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999,5
82,5317,296.23728,-14.79473,16.51,0.03,0.22,16.52,0.05,0.27,15.01,0.08,0.18,13.54,0.08,0.53,8.98,0.06,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999,5
83,5364,296.27311000000003,-14.718229999999998,16.89,0.08,0.35,16.53,0.12,0.6,15.37,0.1,0.5,13.7,0.12,0.34,7.08,0.02,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999,5
84,5372,296.24491,-14.79091,16.54,0.06,1.19,16.53,0.1,1.19,16.12,0.14,0.98,14.42,0.08,-9999.0,10.12,0.06,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999,5
85,5449,296.20544,-14.882879999999998,16.99,0.09,0.94,16.54,0.13,0.89,14.41,0.1,0.91,12.9,0.08,1.01,6.56,0.02,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999,5
86,5533,296.20799,-14.874260000000001,16.76,0.07,0.46,16.57,0.06,0.39,15.35,0.08,0.04,14.24,0.05,0.24,10.49,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999,5
87,5543,296.27252999999996,-14.72533,17.13,0.07,-0.03,16.57,0.1,0.04,16.66,0.13,0.64,13.09,0.07,-1.22,7.88,0.02,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999,5
88,5673,296.2201,-14.8772,16.88,0.04,0.24,16.6,0.04,0.12,15.68,0.08,0.06,14.2,0.05,0.01,10.1,0.15,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999,5
89,5814,296.27106000000003,-14.72381,17.1,0.09,-0.05,16.62,0.12,0.18,15.65,0.15,0.55,12.66,0.1,-0.92,7.38,0.26,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999,5
90,5820,296.23801000000003,-14.79889,16.4,0.05,-0.33,16.62,0.05,-0.65,13.84,0.09,-2.31,12.84,0.17,-1.48,8.62,0.04,0.223483311908703,296.237946,-14.798895000000002,17.814,0.045,17.092,0.037000000000000005,16.807000000000002,0.036000000000000004,3,3,5
91,5839,296.21466000000004,-14.718670000000001,17.5,0.14,0.35,16.63,0.12,0.44,15.78,0.11,-0.32,11.91,0.09,-9999.0,7.72,0.14,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999,5
92,5853,296.21672,-14.72076,17.18,0.13,0.3,16.63,0.14,0.49,15.82,0.09,0.06,14.28,0.11,0.38,5.38,0.01,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999,5
93,5866,296.13597999999996,-14.71088,17.25,0.07,0.18,16.64,0.03,0.11,16.3,0.13,-0.09,14.39,0.03,-0.01,11.27,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999,5
94,5900,296.13569,-14.70243,16.57,0.07,0.01,16.64,0.06,-0.29,15.41,0.09,-0.04,14.06,0.13,0.12,9.24,0.06,0.20864559981796696,296.135651,-14.702385999999999,17.759,0.040999999999999995,16.956,0.025,16.674,0.027999999999999997,3,3,5
95,5913,296.21785,-14.72194,17.26,0.15,0.38,16.65,0.16,0.61,14.52,0.16,-0.76,12.71,0.15,-0.43,5.27,0.01,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999,5
96,5941,296.13502,-14.74394,16.39,0.14,0.37,16.65,0.13,0.74,15.93,0.12,0.23,14.47,0.06,0.66,10.84,0.08,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999,5
97,5949,296.24967999999996,-14.78571,16.41,0.04,-0.04,16.65,0.04,-0.13,15.57,0.06,0.08,14.47,0.08,0.76,10.63,0.25,0.239754211344346,296.24969500000003,-14.785775,17.879,0.048,17.092,0.036000000000000004,16.884,0.038,3,3,5
98,6064,296.22577,-14.70739,16.61,0.04,-0.04,16.68,0.07,-0.04,15.62,0.1,-0.21,14.37,0.09,0.25,10.37,0.08,0.218867851555045,296.225708,-14.707379999999999,17.982,0.049,17.111,0.027999999999999997,16.907,0.034,3,3,5
99,6181,296.2487,-14.782129999999999,16.66,0.05,1.49,16.7,0.08,1.65,16.5,0.13,1.76,14.07,0.04,-9999.0,10.99,0.12,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999,5
100,6288,296.20314,-14.876389999999999,16.57,0.07,0.31,16.72,0.07,0.36,14.78,0.11,0.81,13.18,0.1,0.97,6.68,0.01,0.278186795300231,296.20306400000004,-14.876414000000002,18.340999999999998,0.07,17.358,0.045,17.257,0.052000000000000005,4,4,5
101,6420,296.24312000000003,-14.79389,16.56,0.04,-0.46,16.74,0.06,-0.58,16.19,0.11,-9999.0,14.15,0.08,0.17,10.45,0.24,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999,5
102,6421,296.13827000000003,-14.72962,17.95,0.05,0.2,16.74,0.04,0.01,15.72,0.09,0.18,14.16,0.03,0.0,9.69,0.04,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999,5
103,6584,296.13138,-14.69765,17.29,0.1,0.76,16.78,0.09,0.61,15.13,0.09,0.5,13.6,0.07,0.47,8.29,0.08,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999,5
104,6597,296.24715,-14.799000000000001,16.83,0.06,0.44,16.78,0.04,0.35,15.46,0.05,0.25,14.19,0.07,0.78,9.84,0.03,0.20381688722005498,296.247101,-14.799031,18.188,0.062,17.590999999999998,0.055999999999999994,17.28,0.053,3,3,5
105,6641,296.23308,-14.841870000000002,16.73,0.06,-0.2,16.78,0.09,-0.06,15.56,0.1,-0.09,13.7,0.09,-0.19,9.49,0.06,0.34862103880024997,296.233032,-14.841785,18.092,0.057999999999999996,17.680999999999997,0.06,17.48,0.063,-9999,3,5
106,6690,296.27165,-14.717770000000002,17.21,0.13,0.58,16.79,0.12,0.7,15.55,0.11,0.23,14.37,0.1,0.27,7.21,0.03,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999,5
107,6695,296.13054,-14.6965,17.21,0.13,0.63,16.79,0.12,0.75,14.86,0.1,0.26,13.59,0.1,0.61,9.04,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999,5
108,6700,296.24342,-14.786779999999998,16.81,0.07,0.74,16.79,0.08,0.58,15.37,0.09,0.98,13.97,0.08,1.54,6.89,0.01,0.28858164974197903,296.243347,-14.786742000000002,18.308,0.068,17.758,0.064,17.451,0.061,-9999,3,5
109,6704,296.22763,-14.71035,16.99,0.09,-0.05,16.79,0.08,0.13,15.27,0.04,-0.06,14.57,0.08,0.77,8.9,0.07,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999,5
110,6755,296.28976,-14.81373,17.19,0.07,0.23,16.8,0.09,-0.04,15.53,0.04,-0.44,14.12,0.05,0.27,9.5,0.07,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999,5
111,6768,296.2755,-14.72357,17.16,0.09,0.53,16.81,0.06,-0.35,15.03,0.06,-0.48,13.54,0.11,0.09,8.18,0.02,0.24827405146507897,296.27545200000003,-14.723519,18.429000000000002,0.075,17.734,0.063,17.563,0.077,-9999,-9999,5
112,6855,296.29229,-14.806420000000001,16.81,0.04,0.19,16.82,0.06,0.62,16.44,0.09,1.36,13.81,0.03,-9999.0,8.28,0.01,0.10076477582995098,296.292267,-14.806403,18.057000000000002,0.055,17.222,0.04,17.355999999999998,0.057,2,3,5
113,6862,296.25158999999996,-14.78449,16.73,0.05,0.72,16.82,0.05,0.92,15.72,0.06,0.12,14.66,0.1,0.1,10.89,0.11,0.22566208411102398,296.25152599999996,-14.7845,17.759,0.043,17.285999999999998,0.043,17.229,0.051,2,2,5
114,6918,296.13527,-14.732479999999999,17.02,0.06,0.34,16.83,0.09,0.24,16.02,0.09,-0.01,14.59,0.06,-0.1,10.83,0.08,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999,5
115,6975,296.25181000000003,-14.78694,17.54,0.1,0.74,16.85,0.07,0.22,16.86,0.18,-9999.0,14.66,0.07,-9999.0,9.88,0.06,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999,5
116,7034,296.22042000000005,-14.714520000000002,16.73,0.07,0.36,16.86,0.1,0.54,17.06,0.24,0.94,11.76,0.09,-2.23,8.67,0.05,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999,5
117,7048,296.22415,-14.71858,17.06,0.07,0.28,16.86,0.07,0.22,15.47,0.11,0.76,13.19,0.1,0.26,7.17,0.02,0.106044990306622,296.22412099999997,-14.718589000000001,18.831,0.10099999999999999,18.113,0.066,17.756,0.07,-9999,4,5
118,7049,296.24002,-14.794789999999999,16.7,0.04,-0.4,16.86,0.08,-0.16,15.27,0.1,0.36,13.5,0.1,-0.31,9.34,0.14,0.186725628693024,296.23999,-14.794747000000001,18.214000000000002,0.063,17.492,0.052000000000000005,17.480999999999998,0.063,-9999,3,5
119,7078,296.16284,-14.856129999999999,16.78,0.07,0.33,16.86,0.08,0.51,14.28,0.1,0.07,12.93,0.06,0.4,7.32,0.01,0.21322726884544,296.162781,-14.856114000000002,19.089000000000002,0.132,18.495,0.121,18.051,0.102,-9999,5,5
120,7129,296.2323,-14.842,16.78,0.09,0.38,16.87,0.07,0.51,15.47,0.11,-0.05,14.05,0.1,0.08,9.55,0.09,0.427261733986721,296.232239,-14.841897,18.413,0.076,17.698,0.061,17.387,0.057999999999999996,-9999,4,5
121,7174,296.21066,-14.88047,16.93,0.06,0.6,16.88,0.11,0.76,14.67,0.11,0.02,13.26,0.09,0.33,6.94,0.04,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999,5
122,7233,296.21344,-14.7177,17.44,0.11,1.31,16.89,0.1,1.19,15.04,0.12,0.77,13.56,0.08,0.87,7.53,0.03,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999,5
