,ID,RA,Dec,k36mag,e36mag,d36mag,k45mag,e45mag,d45mag,k58mag,e58mag,d58mag,k80mag,e80mag,d80mag,k24mag,e24mag,dstArcSec,RAJ2000,DEJ2000,Jmag,eJmag,Hmag,eHmag,Kmag,eKmag,CMD1region,CMD2region,CMD3region
4720,4721,296.38561,-14.67208,16.53,0.07,-0.03,16.4,0.07,-0.11,16.0,0.15,-9999.0,16.04,0.14,-9999.0,12.76,-9999.0,0.18279122167702203,296.385559,-14.672092000000001,17.714000000000002,0.04,16.878,0.027999999999999997,16.73,0.028999999999999998,3,3,6
4722,4723,296.12584,-14.7477,16.3,0.03,0.0,16.4,0.05,-0.07,16.2,0.07,-0.01,15.6,0.1,-9999.0,12.78,0.23,0.29321300118089805,296.125763,-14.747732999999998,17.417,0.033,16.729,0.027000000000000003,16.382,0.025,3,2,2
4723,4724,296.21357,-14.79253,16.66,0.07,0.54,16.4,0.06,0.25,16.31,0.11,0.58,16.2,0.1,-0.25,12.19,0.23,0.5601502343210141,296.213593,-14.792376,17.645,0.04,17.046,0.036000000000000004,16.744,0.034,2,2,6
4725,4726,296.16221,-14.778939999999999,16.35,0.05,-0.02,16.4,0.06,-0.16,15.95,0.07,-0.7,15.84,0.15,-9999.0,12.32,-9999.0,0.13928261076427498,296.16217,-14.778941,17.680999999999997,0.040999999999999995,16.739,0.027000000000000003,16.582,0.03,3,3,2
4726,4727,296.14102,-14.8926,16.23,0.04,0.0,16.4,0.06,0.0,16.09,0.11,-0.37,15.78,0.11,0.2,12.99,-9999.0,0.33489619979819396,296.14092999999997,-14.892567000000001,17.587,0.038,16.649,0.025,16.438,0.026000000000000002,3,3,2
4728,4729,296.0929,-14.6817,16.52,0.04,0.08,16.4,0.06,0.05,16.42,0.18,-9999.0,16.1,0.2,0.19,12.84,-9999.0,0.25097414403377,296.092834,-14.681672,17.535999999999998,0.034,16.977,0.025,16.724,0.028999999999999998,2,2,6
4730,4731,296.41725,-14.79052,16.68,0.06,0.21,16.4,0.09,0.17,16.59,0.17,-9999.0,16.15,0.29,-9999.0,12.1,-9999.0,0.366112953194559,296.417145,-14.790514000000002,17.673,0.034,17.045,0.028999999999999998,16.8,0.033,2,2,6
4736,4737,296.30563,-14.67414,16.44,0.07,0.04,16.4,0.05,0.07,15.95,0.07,0.19,16.72,0.29,-9999.0,13.39,-9999.0,0.215083248066822,296.305573,-14.674117,17.445999999999998,0.032,16.815,0.022000000000000002,16.564,0.026000000000000002,2,2,6
4738,4739,296.06741,-14.8123,16.47,0.07,0.05,16.4,0.07,-0.03,16.25,0.12,0.52,15.9,0.17,-9999.0,12.66,0.16,0.22562935648711,296.067352,-14.812327999999999,17.652,0.045,16.833,0.028999999999999998,16.652,0.033,3,3,6
4742,4743,296.2192,-14.7098,16.49,0.03,-0.02,16.4,0.07,-0.06,16.27,0.07,-0.58,16.27,-9999.0,-9999.0,10.91,0.19,0.11263408029619601,296.219177,-14.709778,17.55,0.035,16.834,0.023,16.698,0.028999999999999998,2,2,-9999
4745,4746,296.10047000000003,-14.716629999999999,16.44,0.07,0.11,16.4,0.07,0.17,16.37,0.11,-0.09,16.54,0.2,0.06,13.02,-9999.0,0.22135319459221803,296.100433,-14.716579999999999,17.539,0.034,16.905,0.024,16.659000000000002,0.027999999999999997,2,2,6
4746,4747,296.21522000000004,-14.8194,16.23,0.03,-0.05,16.4,0.06,-0.09,16.31,0.19,-0.12,16.85,0.23,-9999.0,12.59,-9999.0,0.252185554894182,296.215149,-14.819385999999998,17.493,0.036000000000000004,16.702,0.027000000000000003,16.477999999999998,0.027000000000000003,3,3,6
4754,4755,296.25433,-14.81685,16.2,0.04,0.45,16.41,0.05,0.67,16.08,0.11,0.14,16.51,0.19,1.2,12.14,-9999.0,0.095676387590705,296.254303,-14.816854999999999,17.623,0.039,16.797,0.027999999999999997,16.492,0.027000000000000003,3,3,6
4757,4758,296.27726,-14.88006,16.35,0.05,-0.01,16.41,0.05,-0.14,16.21,0.11,-9999.0,16.45,-9999.0,-9999.0,13.08,-9999.0,0.175360137041707,296.277222,-14.880092000000001,17.637999999999998,0.039,16.734,0.027000000000000003,16.552,0.028999999999999998,3,3,-9999
4758,4759,296.39387,-14.85312,16.4,0.05,-0.1,16.41,0.09,-0.15,15.95,0.1,-0.32,15.71,0.1,-0.51,13.38,-9999.0,0.25214781427482397,296.393799,-14.853106,17.436,0.027999999999999997,16.957,0.027000000000000003,16.649,0.028999999999999998,2,2,2
4760,4761,296.21821,-14.76537,16.35,0.03,-0.09,16.41,0.05,-0.1,16.55,0.15,-0.32,15.93,0.1,-9999.0,11.87,-9999.0,0.115914337720953,296.21820099999997,-14.765339,17.311,0.031,16.684,0.026000000000000002,16.629,0.031,2,2,6
4764,4765,296.26496000000003,-14.91266,16.51,0.05,0.11,16.41,0.05,0.18,16.39,0.09,-0.3,15.51,0.12,-9999.0,12.17,-9999.0,0.285915873849125,296.26489300000003,-14.912614000000001,17.505,0.035,16.878,0.03,16.759,0.034,2,2,6
