ID,RA,Dec,k36mag,e36mag,Jmag,eJmag,jMINUSthreesix,ERRORjMINUSthreesix
18909,296.21135,-14.7798,18.24,0.08,19.523,0.19,1.283,0.206155281
18913,296.19084,-14.83748,17.81,0.07,19.16,0.141,1.35,0.157419821
18915,296.17707,-14.73425,17.71,0.06,19.246,0.149,1.536,0.160626897
18917,296.43939,-14.84251,18.06,0.11,19.184,0.113,1.124,0.157699081
18919,296.20163,-14.80608,17.91,0.1,19.358,0.166,1.448,0.193793705
18923,296.09267,-14.8254,18.07,0.08,19.171,0.141,1.101,0.162114157
18926,296.36021,-14.78109,17.92,0.11,18.928,0.092,1.008,0.143401534
18928,296.23699,-14.78958,17.86,0.08,19.468,0.18,1.608,0.196977156
18929,296.20295,-14.79833,18.01,0.1,19.048,0.128,1.038,0.162431524
18930,296.20453,-14.68097,18.06,0.09,18.727,0.092,0.667,0.128701204
18933,296.22268,-14.85533,17.86,0.08,19.124,0.136,1.264,0.157784663
18934,296.39229,-14.83552,18.07,0.09,19.525,0.15,1.455,0.174928557
18936,296.05814,-14.68499,17.83,0.08,18.805,0.107,0.975,0.13360015
18942,296.15459,-14.74116,17.92,0.06,18.904,0.112,0.984,0.127059041
18945,296.25535,-14.70752,18.09,0.07,19.09,0.125,1,0.143265488
18946,296.12977,-14.67979,18.17,0.08,19.234,0.14,1.064,0.161245155
18948,296.1827,-14.83076,17.94,0.07,18.99,0.122,1.05,0.140655608
18949,296.3849,-14.729,17.72,0.07,19.129,0.108,1.409,0.128701204
18951,296.18607,-14.83374,18,0.08,19.331,0.161,1.331,0.179780422
18952,296.20515,-14.83815,18.05,0.08,19.403,0.175,1.353,0.192418814
18957,296.15306,-14.76976,18.05,0.07,19.188,0.142,1.138,0.158316139
18958,296.34295,-14.64956,18.07,0.08,19.205,0.143,1.135,0.163856645
18959,296.1727,-14.848,17.75,0.06,18.437,0.076,0.687,0.096829747
18961,296.31663,-14.74542,17.83,0.08,19.047,0.102,1.217,0.129630243
18962,296.27389,-14.81941,18.21,0.11,19.47,0.18,1.26,0.210950231
18963,296.14602,-14.93502,17.74,0.07,18.287,0.067,0.547,0.096896852
18964,296.0813,-14.92411,17.93,0.09,18.891,0.125,0.961,0.154029218
18966,296.13001,-14.95989,17.9,0.06,19.079,0.129,1.179,0.142270868
18969,296.05085,-14.69575,18.5,0.12,18.701,0.099,0.201,0.155566706
18970,296.09245,-14.69255,18.06,0.09,19.052,0.132,0.992,0.159762323
18972,296.10724,-14.9073,18.21,0.08,19.255,0.151,1.045,0.170883001
18977,296.25922,-14.90196,18.08,0.07,18.607,0.087,0.527,0.111664677
18979,296.35466,-14.73927,17.82,0.06,18.974,0.096,1.154,0.113207774
18980,296.17629,-14.84462,17.97,0.08,19.14,0.138,1.17,0.159511755
18983,296.27654,-14.75587,18.28,0.09,19.326,0.158,1.046,0.18183509
18984,296.36403,-14.85512,17.87,0.07,19.109,0.107,1.239,0.127863208
18987,296.12604,-14.95072,17.99,0.08,18.988,0.12,0.998,0.144222051
18996,296.33767,-14.79119,17.87,0.07,19.102,0.106,1.232,0.127027556
18999,296.37108,-14.77461,18.06,0.06,19.275,0.122,1.215,0.135955875
19003,296.29731,-14.66948,18.07,0.11,18.808,0.098,0.738,0.147322775
19005,296.05834,-14.73327,17.89,0.1,18.608,0.099,0.718,0.140716026
19006,296.14121,-14.82466,17.88,0.06,19.03,0.126,1.15,0.13955644
19008,296.27292,-14.83879,17.93,0.05,19.463,0.177,1.533,0.183926616
19010,296.17612,-14.92886,17.71,0.08,19.072,0.129,1.362,0.151792622
19015,296.21575,-14.73405,18.12,0.05,19.318,0.159,1.198,0.166676333
19016,296.11121,-14.80089,17.91,0.06,19.294,0.156,1.384,0.167140659
19017,296.24943,-14.8766,17.89,0.08,18.447,0.076,0.557,0.110344914
19020,296.24789,-14.94047,17.73,0.05,18.741,0.097,1.011,0.109128365
19021,296.33183,-14.80473,17.92,0.06,19.007,0.098,1.087,0.114908659
19022,296.10073,-14.87239,18.1,0.08,19.219,0.147,1.119,0.167358896
19023,296.16619,-14.77738,18.26,0.11,19.663,0.211,1.403,0.237951676
19024,296.15169,-14.73259,17.92,0.05,19.255,0.15,1.335,0.158113883
19025,296.13696,-14.95234,17.66,0.06,18.545,0.083,0.885,0.102415819
19027,296.13845,-14.7194,17.99,0.08,18.998,0.115,1.008,0.140089257
19030,296.26458,-14.76446,17.89,0.06,19.294,0.155,1.404,0.166207701
19031,296.20826,-14.90161,17.76,0.06,19.001,0.122,1.241,0.135955875
19032,296.16131,-14.84468,18.08,0.12,19.086,0.132,1.006,0.178392825
19033,296.12663,-14.78486,18.01,0.06,19.042,0.126,1.032,0.13955644
19034,296.18204,-14.95702,18.31,0.07,18.866,0.107,0.556,0.127863208
19036,296.16107,-14.84806,18.2,0.09,19.134,0.137,0.934,0.163917662
19038,296.09631,-14.77659,17.86,0.06,19.023,0.124,1.163,0.137753403
19041,296.41976,-14.82578,18.19,0.11,19.404,0.136,1.214,0.174917123
19046,296.25862,-14.81388,17.81,0.06,19.427,0.174,1.617,0.18405434
19047,296.38088,-14.76054,18.25,0.09,19.51,0.149,1.26,0.174071824
19048,296.17772,-14.65426,17.94,0.07,19.287,0.146,1.347,0.161913557
19050,296.17531,-14.90207,17.98,0.09,19.245,0.15,1.265,0.174928557
19051,296.27737,-14.73183,18.23,0.09,19.019,0.122,0.789,0.151604749
19052,296.26314,-14.69642,17.93,0.09,19.03,0.118,1.1,0.148404852
19055,296.23159,-14.67748,18.31,0.12,19.066,0.122,0.756,0.171125685
19058,296.16772,-14.68489,17.94,0.07,19.284,0.146,1.344,0.161913557
19060,296.14513,-14.81602,18.26,0.13,19.459,0.179,1.199,0.221226129
19062,296.21465,-14.68166,17.92,0.07,19.445,0.167,1.525,0.181077332
19063,296.28714,-14.83718,17.87,0.09,19.43,0.173,1.56,0.195010256
19064,296.31969,-14.75301,18.05,0.09,19.078,0.105,1.028,0.138293167
19065,296.13262,-14.77908,17.92,0.06,19.248,0.15,1.328,0.161554944
19072,296.41019,-14.8577,17.94,0.06,19.02,0.099,1.08,0.115762688
19074,296.25026,-14.91169,18,0.08,19.345,0.162,1.345,0.180676506
19075,296.20035,-14.73004,17.98,0.08,18.641,0.09,0.661,0.120415946
19078,296.30417,-14.90243,18.17,0.07,19.377,0.164,1.207,0.178314329
19081,296.29945,-14.81358,18.04,0.07,19.218,0.145,1.178,0.161012422
19082,296.18163,-14.76031,17.77,0.08,18.974,0.119,1.204,0.143391074
19084,296.08207,-14.89026,17.74,0.08,18.927,0.13,1.187,0.152643375
19085,296.29292,-14.92968,18.12,0.07,19.487,0.18,1.367,0.193132079
19087,296.08751,-14.88285,17.95,0.1,19.307,0.179,1.357,0.205039021
19088,296.18907,-14.78216,17.7,0.05,18.956,0.118,1.256,0.128156155
19092,296.17635,-14.75632,17.88,0.08,19.342,0.162,1.462,0.180676506
19095,296.25008,-14.83289,17.73,0.06,19.151,0.139,1.421,0.15139683
19096,296.29271,-14.84787,17.81,0.07,19.385,0.165,1.575,0.179234483
19102,296.14884,-14.76725,17.82,0.09,19.191,0.143,1.371,0.168964493
19104,296.16375,-14.74109,18.21,0.06,19.179,0.141,0.969,0.153235113
19107,296.22079,-14.74682,18.43,0.15,19.379,0.169,0.949,0.225966812
19110,296.3041,-14.76455,18,0.06,19.093,0.13,1.093,0.143178211
19113,296.13441,-14.87149,17.98,0.06,18.93,0.116,0.95,0.130598622
19115,296.16147,-14.67354,18.22,0.12,19.255,0.143,1.035,0.186678869
19118,296.43415,-14.83865,18.22,0.12,19.071,0.103,0.851,0.158142341
19119,296.3125,-14.73258,18.29,0.08,19.138,0.135,0.848,0.156923548
19120,296.25109,-14.78104,18.02,0.08,19.19,0.142,1.17,0.162984662
19121,296.36321,-14.64233,18.1,0.09,19,0.12,0.9,0.15
19122,296.16353,-14.67223,18.03,0.07,19.28,0.146,1.25,0.161913557
19125,296.37378,-14.72927,18.25,0.09,19.241,0.119,0.991,0.149201206
19127,296.324,-14.64014,18.2,0.11,19.526,0.188,1.326,0.217816436
19128,296.22711,-14.78995,17.86,0.1,19.545,0.193,1.685,0.217368351
19130,296.40175,-14.81615,18.11,0.09,19.333,0.128,1.223,0.15647364
19134,296.19957,-14.72609,18.06,0.08,19.029,0.125,0.969,0.148408221
19138,296.17725,-14.76296,18.21,0.09,19.418,0.173,1.208,0.195010256
19140,296.04335,-14.72248,18.21,0.08,19.055,0.144,0.845,0.164730082
19141,296.16098,-14.74848,18.03,0.07,19.108,0.133,1.078,0.150296374
19143,296.24202,-14.84392,17.78,0.05,19.339,0.163,1.559,0.170496334
19145,296.07395,-14.69463,18.11,0.07,19.4,0.177,1.29,0.190339171
19148,296.32078,-14.8988,18,0.07,19.411,0.169,1.411,0.182923481
19149,296.21694,-14.64799,17.95,0.08,18.703,0.089,0.753,0.119670381
19150,296.40947,-14.87132,18.11,0.07,19.244,0.119,1.134,0.13806158
19153,296.36141,-14.71957,18.02,0.07,18.595,0.07,0.575,0.098994949
19154,296.14673,-14.65847,18.57,0.12,18.405,0.07,-0.165,0.13892444
19155,296.08793,-14.72987,18.23,0.09,18.959,0.133,0.729,0.160589539
19158,296.20372,-14.65249,17.84,0.09,18.947,0.11,1.107,0.142126704
19161,296.14023,-14.74659,18.22,0.07,19.166,0.139,0.946,0.155630974
19162,296.17127,-14.79491,18.06,0.09,19.271,0.153,1.211,0.177507746
19168,296.24391,-14.68992,17.95,0.07,18.804,0.098,0.854,0.120432554
19170,296.16989,-14.78401,18.04,0.06,18.93,0.115,0.89,0.129711218
19171,296.16087,-14.66716,18.33,0.12,19.12,0.127,0.79,0.174725499
19172,296.39081,-14.70152,17.81,0.06,19.019,0.122,1.209,0.135955875
19174,296.20996,-14.79045,17.77,0.06,19.127,0.137,1.357,0.149562696
19177,296.34465,-14.73195,17.86,0.06,19.133,0.109,1.273,0.124422667
19178,296.3356,-14.86149,18.08,0.07,19.368,0.132,1.288,0.149412182
19182,296.19646,-14.72153,18,0.07,18.966,0.112,0.966,0.132075736
19183,296.3843,-14.71003,17.95,0.11,19.165,0.138,1.215,0.176476627
19186,296.3537,-14.71983,18.5,0.08,19.754,0.182,1.254,0.198806439
19189,296.42347,-14.86589,17.79,0.07,19.036,0.1,1.246,0.122065556
19192,296.04093,-14.79865,18.04,0.15,19.102,0.15,1.062,0.212132034
19197,296.35578,-14.63231,18.48,0.11,19.883,0.251,1.403,0.274045617
19199,296.22316,-14.8829,18.12,0.12,19.256,0.151,1.136,0.192875608
19206,296.16449,-14.92783,18.28,0.09,19.355,0.164,1.075,0.187072179
19208,296.34382,-14.78127,18.23,0.09,19.711,0.176,1.481,0.197676503
19210,296.21752,-14.89094,18.14,0.09,19.211,0.145,1.071,0.170660482
19211,296.17085,-14.73117,17.99,0.06,19.337,0.161,1.347,0.171816763
19213,296.21044,-14.82093,17.87,0.07,19.064,0.131,1.194,0.148529458
19216,296.38028,-14.7655,17.9,0.07,19.021,0.099,1.121,0.12124768
19217,296.34358,-14.71813,17.86,0.07,18.53,0.067,0.67,0.096896852
19219,296.2665,-14.73411,18.22,0.1,19.078,0.129,0.858,0.163220709
19220,296.3082,-14.69641,18.12,0.07,19.2,0.136,1.08,0.15295751
19221,296.13803,-14.82759,17.91,0.09,19.083,0.131,1.173,0.158937094
19223,296.30055,-14.8977,18.07,0.09,19.422,0.17,1.352,0.192353841
19225,296.37233,-14.65111,18.4,0.13,19.248,0.148,0.848,0.196987309
19227,296.36091,-14.75398,17.99,0.05,19.042,0.101,1.052,0.112698713
19228,296.26269,-14.84463,17.68,0.09,19.079,0.13,1.399,0.158113883
19229,296.36237,-14.88541,17.9,0.05,19.023,0.099,1.123,0.110909873
19230,296.23177,-14.78161,18.41,0.16,19.21,0.146,0.8,0.216601016
19231,296.21941,-14.82292,18.03,0.1,19.52,0.191,1.49,0.215594527
19237,296.24738,-14.85288,17.9,0.09,18.929,0.114,1.029,0.145244621
19239,296.15193,-14.82083,17.88,0.08,19.106,0.134,1.226,0.156064089
19240,296.21369,-14.86779,17.84,0.07,18.993,0.121,1.153,0.139789127
19241,296.17717,-14.82682,18.11,0.05,19.214,0.147,1.104,0.155270731
19244,296.04467,-14.73284,18.1,0.08,18.98,0.135,0.88,0.156923548
19245,296.1742,-14.70976,17.81,0.07,19.108,0.126,1.298,0.144138822
19246,296.23978,-14.82426,17.75,0.08,19.363,0.165,1.613,0.183371208
19247,296.33023,-14.73558,18.03,0.06,19.091,0.106,1.061,0.12180312
19248,296.21023,-14.75651,18.28,0.08,18.531,0.082,0.251,0.114560028
19251,296.36348,-14.91777,18.02,0.05,19.434,0.14,1.414,0.148660687
19252,296.35143,-14.91859,17.86,0.07,18.436,0.062,0.576,0.093509358
19254,296.39284,-14.85429,18.18,0.07,19.358,0.131,1.178,0.148529458
19258,296.20174,-14.85284,17.78,0.05,19.081,0.131,1.301,0.140217688
19260,296.40541,-14.92126,17.69,0.07,18.726,0.078,1.036,0.10480458
19261,296.19502,-14.94879,17.62,0.08,18.733,0.096,1.113,0.124963995
19262,296.11117,-14.78777,18.05,0.09,18.607,0.088,0.557,0.125872952
19263,296.3131,-14.89538,17.96,0.08,19.035,0.123,1.075,0.146727639
19264,296.20222,-14.82413,17.63,0.07,19.097,0.134,1.467,0.15118201
19267,296.33919,-14.8335,18.01,0.07,18.736,0.078,0.726,0.10480458
19273,296.334,-14.87205,18.09,0.07,19.09,0.105,1,0.126194295
19274,296.22544,-14.84822,17.99,0.09,19.475,0.182,1.485,0.203036942
19276,296.16298,-14.88175,17.96,0.07,19.206,0.146,1.246,0.161913557
19279,296.14083,-14.81727,18.42,0.11,19.595,0.201,1.175,0.229130967
19285,296.21258,-14.78888,18.11,0.09,18.636,0.091,0.526,0.127988281
19290,296.35438,-14.75212,18.09,0.07,18.598,0.07,0.508,0.098994949
19291,296.16866,-14.82158,17.78,0.07,19.046,0.127,1.266,0.145013792
19293,296.16115,-14.89973,17.71,0.07,18.792,0.103,1.082,0.124535136
19294,296.24367,-14.70412,18.3,0.06,19.108,0.127,0.808,0.140459959
19295,296.20607,-14.94563,18.06,0.07,19.044,0.125,0.984,0.143265488
19298,296.19621,-14.84186,17.87,0.16,19.664,0.213,1.794,0.266400075
19299,296.39781,-14.8577,18.31,0.09,19.511,0.148,1.201,0.173216627
19302,296.16482,-14.72269,17.92,0.06,18.986,0.12,1.066,0.134164079
19303,296.11959,-14.70282,18.03,0.06,18.504,0.076,0.474,0.096829747
19305,296.32753,-14.65787,17.93,0.08,19.188,0.141,1.258,0.162114157
19306,296.19543,-14.86875,18.11,0.12,19.381,0.168,1.271,0.206455806
19307,296.26217,-14.81426,17.89,0.06,19.571,0.196,1.681,0.204978048
19310,296.19301,-14.86081,17.84,0.11,19.283,0.155,1.443,0.190065778
19314,296.2395,-14.6942,18.14,0.09,18.393,0.069,0.253,0.113406349
19321,296.10447,-14.764,18.22,0.08,19.216,0.146,0.996,0.16648123
19322,296.15199,-14.81053,17.92,0.07,19.174,0.142,1.254,0.158316139
19323,296.38876,-14.63776,18.58,0.16,19.383,0.165,0.803,0.229836899
19325,296.23105,-14.91542,18.14,0.07,19.179,0.141,1.039,0.157419821
19327,296.4502,-14.9056,18.87,0.14,19.552,0.154,0.682,0.208124962
19328,296.27832,-14.89142,18.07,0.06,19.305,0.155,1.235,0.166207701
19331,296.30151,-14.86764,18.18,0.07,19.247,0.147,1.067,0.162815847
19332,296.14244,-14.77894,17.94,0.06,19.641,0.208,1.701,0.216480946
19338,296.13088,-14.78132,17.97,0.06,19.185,0.143,1.215,0.1550774
19344,296.39989,-14.77941,18.49,0.11,19.732,0.178,1.242,0.209246266
19349,296.18337,-14.91864,18.06,0.06,19.19,0.143,1.13,0.1550774
19350,296.13349,-14.77182,18.03,0.09,18.797,0.103,0.767,0.136780847
19352,296.18629,-14.8853,17.98,0.07,19.122,0.135,1.142,0.152069063
19353,296.30659,-14.85822,17.77,0.08,18.927,0.112,1.157,0.137637204
19355,296.27457,-14.73204,17.96,0.11,18.991,0.12,1.031,0.162788206
19356,296.17149,-14.88052,17.85,0.06,19.195,0.144,1.345,0.156
19359,296.37299,-14.83011,17.9,0.08,19.128,0.108,1.228,0.134402381
19361,296.19983,-14.69715,17.86,0.06,18.619,0.084,0.759,0.103227903
19362,296.33311,-14.83219,18.01,0.08,18.624,0.072,0.614,0.107628992
19363,296.35326,-14.89319,17.82,0.05,18.803,0.083,0.983,0.096896852
19370,296.1177,-14.71698,17.93,0.07,19.091,0.125,1.161,0.143265488
19374,296.24391,-14.91551,17.51,0.06,18.963,0.117,1.453,0.131487642
19377,296.36801,-14.86883,18.12,0.06,19.44,0.14,1.32,0.152315462
19379,296.37882,-14.75008,18.03,0.1,19.237,0.119,1.207,0.155438091
19380,296.22565,-14.85051,17.96,0.08,18.536,0.083,0.576,0.115277925
19383,296.12486,-14.81163,18.01,0.05,19.624,0.205,1.614,0.211009478
19386,296.36132,-14.90821,18.16,0.06,18.729,0.078,0.569,0.098407317
19387,296.17497,-14.76862,17.69,0.09,19.075,0.13,1.385,0.158113883
19389,296.38338,-14.91092,17.95,0.05,19.052,0.102,1.102,0.113595775
19390,296.25943,-14.93342,18.05,0.06,19.027,0.123,0.977,0.136853937
19393,296.33268,-14.78473,18.02,0.11,19.267,0.122,1.247,0.164268074
19394,296.22964,-14.94812,18.02,0.05,19.26,0.149,1.24,0.157165518
19400,296.28229,-14.8053,17.9,0.07,19.457,0.177,1.557,0.190339171
19402,296.18657,-14.75747,17.91,0.08,19.048,0.126,1.138,0.149251466
19404,296.11739,-14.86511,18,0.12,19.629,0.207,1.629,0.239267633
19405,296.21833,-14.82474,18.07,0.09,19.272,0.157,1.202,0.180966848
19406,296.2323,-14.87353,18.07,0.1,19.061,0.128,0.991,0.162431524
19407,296.24724,-14.75396,18.25,0.09,19.042,0.126,0.792,0.154841855
19408,296.20109,-14.68885,17.88,0.07,19.116,0.127,1.236,0.145013792
19411,296.41888,-14.81873,18.32,0.11,19.252,0.12,0.932,0.162788206
19414,296.24859,-14.9278,18.22,0.07,19.32,0.158,1.1,0.172812037
19415,296.14341,-14.69354,18.12,0.1,18.817,0.099,0.697,0.140716026
19418,296.19437,-14.77501,18.02,0.08,19.747,0.227,1.727,0.240684441
19424,296.18739,-14.81139,18.14,0.08,19.139,0.138,0.999,0.159511755
19426,296.34506,-14.69604,17.9,0.06,19.428,0.173,1.528,0.183109257
19427,296.33958,-14.66724,17.78,0.07,18.942,0.115,1.162,0.13462912
19428,296.36949,-14.74441,18.09,0.07,19.086,0.105,0.996,0.126194295
19429,296.09825,-14.96668,18.33,0.07,18.683,0.091,0.353,0.114808536
19431,296.11344,-14.93322,18.08,0.1,18.947,0.117,0.867,0.153912313
19434,296.16559,-14.79478,18.04,0.08,19.374,0.167,1.334,0.185172892
19435,296.26931,-14.87832,17.82,0.07,18.456,0.076,0.636,0.103324731
19438,296.19668,-14.7922,17.73,0.08,18.987,0.121,1.257,0.145055162
19439,296.30512,-14.90758,18.14,0.08,18.534,0.081,0.394,0.113846388
19440,296.21513,-14.90354,17.8,0.08,19.098,0.132,1.298,0.154350251
19442,296.24375,-14.80841,18.08,0.08,19.337,0.161,1.257,0.179780422
19444,296.19114,-14.75191,17.82,0.06,18.997,0.121,1.177,0.135059246
19445,296.3328,-14.80953,18.12,0.1,19.374,0.133,1.254,0.16640012
19448,296.18749,-14.89488,17.99,0.07,19.361,0.165,1.371,0.179234483
19451,296.24844,-14.72305,17.6,0.12,19.043,0.12,1.443,0.169705627
19452,296.31047,-14.75312,18.14,0.1,19.184,0.14,1.044,0.172046505
19454,296.17506,-14.68675,17.61,0.09,18.818,0.099,1.208,0.133794619
19455,296.21608,-14.84124,17.86,0.07,19.141,0.139,1.281,0.155630974
19457,296.38437,-14.71181,18.19,0.09,19.552,0.191,1.362,0.211142132
19458,296.39347,-14.70466,17.96,0.08,19.011,0.121,1.051,0.145055162
19460,296.31373,-14.84421,18.12,0.07,19.286,0.152,1.166,0.167343957
19465,296.2513,-14.71463,18.25,0.09,19.156,0.132,0.906,0.159762323
19468,296.25636,-14.90119,18.25,0.09,19.371,0.165,1.121,0.187949461
19469,296.2083,-14.70379,17.73,0.07,18.136,0.056,0.406,0.089643739
19473,296.17568,-14.76646,18.02,0.1,19.49,0.183,1.47,0.208540164
19474,296.10742,-14.79367,18.12,0.06,19.096,0.132,0.976,0.144996552
19475,296.27458,-14.88783,18.16,0.06,19.101,0.131,0.941,0.144086779
19481,296.14475,-14.89004,18.26,0.09,19.293,0.156,1.033,0.180099972
19482,296.37064,-14.87215,18.06,0.07,19.151,0.11,1.091,0.130384048
19483,296.22123,-14.76093,17.87,0.08,19.152,0.14,1.282,0.161245155
19486,296.35742,-14.87888,18.15,0.08,19.183,0.114,1.033,0.139269523
19488,296.14708,-14.7367,18.02,0.06,18.415,0.074,0.395,0.095268043
19490,296.30282,-14.68899,17.72,0.06,18.979,0.113,1.259,0.127941393
19491,296.1696,-14.86426,18.36,0.1,19.342,0.163,0.982,0.191230228
19496,296.29237,-14.64804,18.08,0.08,19.368,0.156,1.288,0.175316856
19497,296.28153,-14.77688,17.76,0.07,18.415,0.074,0.655,0.101862653
19498,296.17548,-14.74658,17.94,0.09,19.363,0.164,1.423,0.187072179
19500,296.23402,-14.82592,17.96,0.07,18.438,0.076,0.478,0.103324731
19513,296.09772,-14.92068,18.07,0.09,18.744,0.099,0.674,0.133794619
19514,296.17197,-14.79456,18.23,0.07,19.516,0.188,1.286,0.200609073
19515,296.35418,-14.69326,17.91,0.05,19.419,0.171,1.509,0.17816004
19516,296.12787,-14.9582,18.1,0.05,19.42,0.171,1.32,0.17816004
19518,296.31241,-14.88261,18,0.05,19.27,0.15,1.27,0.158113883
19522,296.34733,-14.77831,18.16,0.09,19.436,0.14,1.276,0.16643317
19525,296.23038,-14.71411,17.59,0.1,19.401,0.162,1.811,0.19037857
19528,296.15938,-14.89109,18.05,0.07,18.942,0.117,0.892,0.136341483
19529,296.33699,-14.90751,18.08,0.1,18.857,0.087,0.777,0.132548104
19531,296.39596,-14.66997,17.82,0.09,19.04,0.124,1.22,0.153218798
19532,296.28432,-14.86429,17.74,0.07,18.951,0.115,1.211,0.13462912
19535,296.15295,-14.86664,18.02,0.08,19.167,0.141,1.147,0.162114157
19536,296.06096,-14.79266,17.89,0.04,19.06,0.146,1.17,0.151380316
19538,296.37382,-14.7666,18.16,0.07,19.64,0.165,1.48,0.179234483
19544,296.21115,-14.67685,17.88,0.07,19.294,0.147,1.414,0.162815847
19545,296.37033,-14.75977,17.91,0.07,19.025,0.099,1.115,0.12124768
19546,296.40152,-14.65651,18.34,0.13,19.138,0.134,0.798,0.186697616
19547,296.38429,-14.82747,17.92,0.09,18.924,0.091,1.004,0.127988281
19548,296.20853,-14.85875,17.79,0.07,19.142,0.138,1.352,0.154738489
19551,296.15523,-14.69284,18.21,0.07,19.608,0.191,1.398,0.203423204
19555,296.27926,-14.7158,17.58,0.07,18.571,0.08,0.991,0.106301458
19557,296.23479,-14.82843,17.86,0.12,19.284,0.155,1.424,0.196022958
19560,296.35027,-14.74094,18,0.06,19.222,0.117,1.222,0.131487642
19561,296.13801,-14.92118,17.99,0.09,19.083,0.13,1.093,0.158113883
19563,296.17987,-14.80957,17.87,0.06,18.545,0.084,0.675,0.103227903
19565,296.35178,-14.86211,17.96,0.09,19.059,0.102,1.099,0.136029409
19574,296.30149,-14.75443,18.27,0.07,19.248,0.148,0.978,0.163719272
19577,296.04347,-14.78035,18.02,0.08,19.156,0.158,1.136,0.177098842
19581,296.13308,-14.83189,17.9,0.06,18.914,0.114,1.014,0.128825463
19582,296.32285,-14.63887,17.84,0.07,19.104,0.124,1.264,0.14239382
19583,296.29039,-14.78206,17.97,0.07,18.855,0.107,0.885,0.127863208
19587,296.28556,-14.86169,18.05,0.08,19.427,0.171,1.377,0.188788241
19588,296.26344,-14.7915,17.8,0.06,19.426,0.174,1.626,0.18405434
19589,296.17398,-14.71019,18.4,0.13,19.311,0.15,0.911,0.198494332
19590,296.20071,-14.7039,18.03,0.07,19.429,0.165,1.399,0.179234483
19592,296.1789,-14.90472,18.16,0.08,19.037,0.126,0.877,0.149251466
19593,296.21692,-14.88761,17.92,0.07,19.108,0.133,1.188,0.150296374
19595,296.14123,-14.77181,17.91,0.08,19.437,0.175,1.527,0.192418814
19597,296.14759,-14.83332,18.25,0.11,19.682,0.215,1.432,0.241505694
19599,296.33118,-14.87509,18.11,0.06,19.367,0.133,1.257,0.145907505
19601,296.15039,-14.72325,17.93,0.07,19.424,0.172,1.494,0.185698681
19602,296.09888,-14.87634,18.06,0.06,19.09,0.132,1.03,0.144996552
19603,296.37595,-14.80344,17.83,0.06,19.135,0.109,1.305,0.124422667
