,ID,RA,Dec,k36mag,e36mag,d36mag,k45mag,e45mag,d45mag,k58mag,e58mag,d58mag,k80mag,e80mag,d80mag,k24mag,e24mag,dstArcSec,RAJ2000,DEJ2000,Jmag,eJmag,Hmag,eHmag,Kmag,eKmag,CMD1region,CMD2region,CMD3region
2233,2234,296.25248,-14.762329999999999,15.7,0.08,0.22,15.55,0.06,0.11,15.2,0.06,-0.19,16.32,0.13,0.36,12.96,-9999.0,0.46141434517075003,296.25235,-14.762305,16.256,0.013999999999999999,15.692,0.012,15.575,0.013999999999999999,2,1,2
2244,2245,296.15407999999996,-14.733920000000001,15.57,0.07,-0.03,15.56,0.04,-0.05,15.18,0.04,-0.11,15.52,0.11,-0.21,12.63,-9999.0,0.308931337750573,296.153992,-14.733908999999999,16.265,0.013999999999999999,15.665,0.011000000000000001,15.582,0.013999999999999999,2,1,2
2329,2330,296.38074,-14.777220000000002,15.68,0.05,-0.04,15.6,0.11,-0.1,15.6,0.06,-0.29,16.26,0.23,0.06,12.13,-9999.0,0.241643678849321,296.380676,-14.777194,16.38,0.013999999999999999,15.850999999999999,0.011000000000000001,15.73,0.013999999999999999,2,1,2
2350,2351,296.11886,-14.768979999999999,15.78,0.04,0.07,15.61,0.04,-0.04,15.42,0.05,-0.17,15.82,0.12,-0.38,-9999.0,-9999.0,0.19176275446849,296.118805,-14.768977,16.385,0.015,15.872,0.013000000000000001,15.727,0.015,2,1,2
2719,2720,296.2307,-14.64666,16.06,0.09,0.18,15.77,0.05,-0.07,15.94,0.09,-0.51,15.46,0.08,0.01,11.95,-9999.0,0.285354693286463,296.230621,-14.646639000000002,16.621,0.017,15.981,0.012,15.87,0.015,2,1,2
3250,3251,296.18702,-14.68905,16.39,0.16,0.25,15.97,0.04,0.01,15.87,0.12,-0.48,15.75,0.11,-0.32,12.31,-9999.0,0.26966070729506797,296.18695099999997,-14.689016,17.064,0.024,16.474,0.017,16.203,0.019,2,1,2
3260,3261,296.06625,-14.789489999999999,16.21,0.04,0.09,15.97,0.07,-0.06,15.74,0.08,-0.56,15.5,0.16,-0.23,12.13,-9999.0,0.23312020297824104,296.066193,-14.789456,17.000999999999998,0.027000000000000003,16.352,0.019,16.284000000000002,0.025,2,1,2
3272,3273,296.32694,-14.76229,16.14,0.03,-0.05,15.98,0.06,-0.14,16.05,0.14,-0.48,15.78,0.1,-9999.0,12.5,-9999.0,0.3419638760667019,296.326843,-14.762305,16.854,0.019,16.258,0.015,16.164,0.02,2,1,2
3323,3324,296.39309,-14.6587,16.12,0.13,0.05,15.99,0.07,-0.05,15.8,0.08,0.0,15.43,0.17,-9999.0,12.07,-9999.0,0.0976066938878196,296.39306600000003,-14.658686,16.797,0.019,16.25,0.017,16.067999999999998,0.017,2,1,2
3493,3494,296.23526,-14.91249,16.0,0.05,-0.08,16.05,0.04,-0.03,15.99,0.11,-0.47,15.4,0.09,-9999.0,12.25,-9999.0,0.225268390961923,296.235199,-14.912469,16.694000000000003,0.019,16.208,0.017,16.074,0.02,2,1,2
3504,3505,296.17857000000004,-14.7799,16.31,0.05,1.29,16.06,0.11,1.19,15.97,0.12,1.31,15.9,0.17,1.68,12.45,-9999.0,0.386368645638375,296.178467,-14.779860000000001,17.11,0.026000000000000002,16.509,0.022000000000000002,16.249000000000002,0.023,2,1,2
3586,3587,296.2481,-14.877939999999999,16.18,0.06,1.17,16.08,0.04,0.85,15.93,0.09,0.92,15.86,0.09,1.01,12.56,-9999.0,0.19214739991468202,296.24804700000004,-14.877954999999998,16.96,0.023,16.371,0.02,16.289,0.023,2,1,2
3597,3598,296.04106,-14.733429999999998,16.06,0.06,0.01,16.08,0.08,0.03,15.83,0.06,-0.02,15.2,0.06,-9999.0,11.67,-9999.0,0.059297095979351004,296.04107700000003,-14.733431,16.757,0.023,16.222,0.017,16.099,0.021,2,1,2
3609,3610,296.18568999999997,-14.6873,16.28,0.11,-0.01,16.09,0.09,-0.17,16.12,0.09,-0.67,15.97,0.1,0.39,12.87,-9999.0,0.0785963849031309,296.185669,-14.687307999999998,16.995,0.022000000000000002,16.441,0.016,16.351,0.022000000000000002,2,1,2
3627,3628,296.36977,-14.633579999999998,16.26,0.1,0.03,16.09,0.1,-0.17,16.05,0.16,-9999.0,15.48,0.07,-0.43,11.83,-9999.0,0.31703550111091805,296.36969,-14.633622,16.82,0.02,16.242,0.016,16.125999999999998,0.018000000000000002,2,1,2
3726,3727,296.14718,-14.89039,16.15,0.04,-0.04,16.12,0.05,-0.14,15.84,0.07,-0.21,15.81,0.12,0.03,12.17,0.2,0.10569323460274499,296.147156,-14.890372,16.903,0.022000000000000002,16.346,0.019,16.227,0.022000000000000002,2,1,2
3779,3780,296.11295,-14.85258,16.2,0.05,0.06,16.14,0.06,0.04,15.97,0.05,-0.17,15.77,0.08,-0.45,12.82,-9999.0,0.233400804860873,296.112885,-14.852564000000001,16.962,0.024,16.379,0.02,16.227999999999998,0.022000000000000002,2,1,2
3796,3797,296.23565,-14.68322,16.2,0.1,0.02,16.15,0.05,-0.05,15.92,0.1,-0.37,15.87,0.08,-9999.0,11.87,0.29,0.145254197355467,296.23562599999997,-14.683187,16.887,0.021,16.326,0.015,16.28,0.021,2,1,2
3819,3820,296.3953,-14.861429999999999,16.19,0.04,-0.07,16.15,0.08,-0.13,16.12,0.09,0.09,16.13,0.15,-9999.0,12.32,-9999.0,0.33799853162777,296.395203,-14.861425,16.95,0.02,16.35,0.016,16.254,0.021,2,1,2
3930,3931,296.11678,-14.68588,16.2,0.09,-0.04,16.18,0.07,-0.09,16.09,0.1,-9999.0,15.78,0.11,-0.2,12.01,0.23,0.17415665818531195,296.11672999999996,-14.685881,16.987000000000002,0.022000000000000002,16.349,0.015,16.249000000000002,0.02,2,1,2
3994,3995,296.21087,-14.835560000000001,16.13,0.04,0.44,16.2,0.05,0.5,16.08,0.1,0.14,16.18,0.19,0.3,12.38,-9999.0,0.160280387759516,296.210846,-14.835522000000001,16.881,0.022000000000000002,16.355999999999998,0.02,16.255,0.023,2,1,2
4003,4004,296.12731,-14.75249,16.14,0.06,-0.02,16.2,0.06,-0.05,16.16,0.1,-0.07,16.36,0.21,-9999.0,13.22,-9999.0,0.285491394128498,296.127228,-14.752489,16.849,0.021,16.305999999999997,0.019,16.187,0.022000000000000002,2,1,2
4058,4059,296.37339,-14.859689999999999,16.17,0.04,0.06,16.22,0.05,0.07,15.95,0.09,-0.08,15.88,0.12,0.38,12.49,-9999.0,0.23672261025463298,296.37332200000003,-14.859692,16.93,0.02,16.33,0.016,16.284000000000002,0.022000000000000002,2,1,2
4134,4135,296.31225,-14.67795,16.23,0.04,-0.06,16.24,0.07,-0.17,16.46,0.12,-0.38,15.77,0.1,-0.43,12.51,-9999.0,0.300274202394402,296.312164,-14.677956,16.879,0.02,16.379,0.016,16.277,0.021,2,1,2
4212,4213,296.0813,-14.84044,16.39,0.05,0.08,16.26,0.04,-0.13,15.62,0.1,-0.42,15.5,0.09,-9999.0,12.06,-9999.0,0.43058038139686505,296.081177,-14.840426999999998,17.016,0.027999999999999997,16.502,0.023,16.366,0.025,2,1,2
4222,4223,296.25426,-14.893510000000001,16.2,0.05,0.3,16.26,0.06,0.25,16.2,0.07,-0.07,16.11,0.16,-9999.0,12.7,-9999.0,0.3915512789418521,296.25415,-14.893532999999998,16.956,0.023,27.604,6.757999999999999,16.267,0.023,2,1,2
4252,4253,296.33115,-14.88195,16.33,0.03,-0.05,16.27,0.06,-0.06,16.75,0.1,0.02,15.91,0.15,0.49,11.8,0.2,0.138483040319555,296.331116,-14.881929999999999,17.173,0.023,16.572,0.02,16.452,0.025,2,1,2
4254,4255,296.19495,-14.80551,16.27,0.05,0.3,16.27,0.05,0.39,16.34,0.08,0.41,15.38,0.11,0.02,12.67,-9999.0,0.24090717169088102,296.194885,-14.805532999999999,17.054000000000002,0.025,16.363,0.02,16.273,0.023,2,1,2
4256,4257,296.20269,-14.869320000000002,16.25,0.04,-0.13,16.27,0.07,-0.1,16.24,0.09,-9999.0,15.8,0.1,0.05,11.88,0.24,0.194300761394045,296.20263700000004,-14.869303,17.055,0.025,16.473,0.022000000000000002,16.397000000000002,0.026000000000000002,2,1,2
4336,4337,296.10742999999997,-14.81736,16.18,0.06,0.02,16.3,0.06,0.07,16.24,0.19,-0.22,15.84,0.09,0.13,12.6,-9999.0,0.251758667486338,296.10736099999997,-14.817381,16.921,0.023,16.375,0.02,16.340999999999998,0.024,2,1,2
4388,4389,296.06954,-14.760629999999999,16.27,0.06,0.07,16.31,0.04,0.1,15.75,0.07,-0.24,15.88,0.16,-9999.0,10.65,0.13,0.179861705890674,296.06948900000003,-14.760622,16.968,0.026000000000000002,16.52,0.022000000000000002,16.191,0.024,2,1,2
4390,4391,296.1886,-14.885520000000001,16.13,0.05,-0.06,16.31,0.07,0.05,15.88,0.06,-0.29,16.23,0.12,-9999.0,12.28,-9999.0,0.115952669782156,296.18856800000003,-14.885511,16.89,0.022000000000000002,16.316,0.019,16.229,0.022000000000000002,2,1,2
