,ID,RA,Dec,k36mag,e36mag,d36mag,k45mag,e45mag,d45mag,k58mag,e58mag,d58mag,k80mag,e80mag,d80mag,k24mag,e24mag,dstArcSec,RAJ2000,DEJ2000,Jmag,eJmag,Hmag,eHmag,Kmag,eKmag,CMD1region,CMD2region,CMD3region
315,316,296.22874,-14.79328,14.19,0.05,0.02,13.55,0.04,0.01,13.13,0.05,0.0,12.66,0.04,0.05,10.85,0.15,0.258850532222022,296.228668,-14.793298000000002,18.5,0.081,17.206,0.040999999999999995,15.927,0.018000000000000002,5,5,4
318,319,296.1512,-14.906979999999999,14.22,0.05,-0.08,13.56,0.03,-0.06,13.05,0.04,-0.01,12.53,0.04,0.02,12.07,0.29,0.269414529822561,296.151123,-14.906972,19.145,0.138,17.092,0.036000000000000004,15.427999999999999,0.012,5,5,4
322,323,296.24518,-14.847660000000001,14.4,0.05,-0.08,13.57,0.04,-0.07,12.89,0.04,-0.06,12.35,0.04,0.0,11.23,0.16,0.840711962505303,296.245392,-14.847772,18.730999999999998,0.098,17.762999999999998,0.064,16.854,0.037000000000000005,5,5,4
326,327,296.27563,-14.749179999999999,14.29,0.05,-0.01,13.58,0.06,-0.09,13.17,0.04,-0.01,12.75,0.02,0.03,12.1,-9999.0,0.20136650815829998,296.275574,-14.749166,19.367,0.16399999999999998,17.498,0.052000000000000005,15.975999999999999,0.019,5,5,4
347,348,296.18379,-14.68244,14.08,0.11,-0.07,13.64,0.07,0.0,13.03,0.05,-0.08,12.39,0.02,-0.01,10.57,0.06,0.40443122005830695,296.183685,-14.682392000000002,17.629,0.037000000000000005,16.201,0.013999999999999999,14.965,0.008,5,5,4
349,350,296.24753,-14.82685,14.02,0.06,-0.05,13.64,0.05,-0.05,13.36,0.04,0.01,13.05,0.05,0.17,11.12,0.14,0.279158913191717,296.247467,-14.826801999999999,17.756,0.043,16.442999999999998,0.021,15.195,0.01,5,5,4
350,351,296.24298,-14.83828,14.25,0.05,-0.01,13.64,0.04,-0.03,13.04,0.04,-0.05,12.61,0.04,0.06,11.44,0.24,0.210773814832406,296.24292,-14.838288,17.831,0.047,16.665,0.025,15.523,0.013000000000000001,5,5,4
360,361,296.09812,-14.785639999999999,14.46,0.08,0.02,13.67,0.05,-0.02,13.13,0.04,-0.01,12.68,0.04,0.04,11.59,0.21,0.190522629405703,296.09808300000003,-14.785601000000002,19.207,0.145,17.794,0.066,16.07,0.02,5,5,4
364,365,296.2992,-14.69142,14.08,0.04,-0.01,13.68,0.04,-0.04,13.49,0.09,-0.02,13.36,0.02,-0.03,12.09,-9999.0,0.131468615410875,296.299164,-14.691431,17.723,0.04,16.334,0.015,15.237,0.01,5,5,4
366,367,296.38771,-14.87301,14.18,0.05,-0.1,13.69,0.04,-0.1,13.23,0.04,-0.02,12.78,0.05,-0.02,12.01,0.22,0.371336710509661,296.387604,-14.873022,17.766,0.036000000000000004,16.38,0.017,15.057,0.009000000000000001,5,5,4
367,368,296.17956000000004,-14.775170000000001,14.11,0.09,0.11,13.7,0.06,0.07,13.31,0.04,0.0,13.04,0.06,0.06,12.56,-9999.0,0.0873214001108509,296.179535,-14.775172,18.045,0.055,16.736,0.027000000000000003,15.468,0.012,5,5,4
384,385,296.17297,-14.7113,14.14,0.05,-0.03,13.74,0.04,-0.07,13.49,0.05,0.06,13.17,0.05,0.03,11.72,0.28,0.423058112031137,296.172852,-14.711272,18.417,0.071,16.956,0.025,15.745,0.013999999999999999,5,5,4
398,399,296.0803,-14.91414,14.66,0.06,-0.02,13.81,0.06,-0.09,13.35,0.05,-0.03,13.03,0.11,0.19,11.66,0.19,0.136432354657187,296.080261,-14.914136,18.567999999999998,0.096,16.906,0.03,15.333,0.011000000000000001,5,5,4
405,406,296.20155,-14.812710000000001,14.36,0.03,0.04,13.83,0.04,-0.04,13.44,0.04,0.0,13.0,0.04,-0.07,13.9,-9999.0,0.5525744005589319,296.20159900000004,-14.812564000000002,18.303,0.069,16.778,0.027999999999999997,15.481,0.013000000000000001,5,5,4
406,407,296.21727999999996,-14.776420000000002,14.29,0.04,0.02,13.83,0.05,-0.08,13.72,0.04,-0.01,13.24,0.04,0.0,12.24,-9999.0,0.24023104013704397,296.21722400000004,-14.776381,17.87,0.048,16.599,0.024,15.394,0.012,5,5,4
410,411,296.30182,-14.903579999999998,14.43,0.04,-0.05,13.84,0.08,-0.09,13.39,0.06,-0.06,12.91,0.05,-0.03,11.62,0.13,0.5432568624352679,296.301666,-14.903604999999999,18.394000000000002,0.07200000000000001,16.837,0.028999999999999998,15.374,0.011000000000000001,5,5,4
416,417,296.10117,-14.92425,14.34,0.09,-0.08,13.86,0.04,-0.03,13.48,0.06,-0.03,13.12,0.05,-0.03,12.01,0.17,0.22636429928411997,296.10110499999996,-14.924253,18.414,0.075,16.96,0.032,15.687999999999999,0.015,5,5,4
420,421,296.15848,-14.833739999999999,14.25,0.04,-0.05,13.87,0.04,-0.03,13.6,0.04,-0.01,13.28,0.03,-0.03,12.71,-9999.0,0.235651761012617,296.158417,-14.833716,17.91,0.049,16.365,0.02,15.094000000000001,0.009000000000000001,5,5,4
436,437,296.18201,-14.784939999999999,14.36,0.03,-0.03,13.91,0.06,-0.05,13.66,0.02,0.0,13.41,0.03,0.03,12.66,-9999.0,0.331381266829734,296.181915,-14.784934,18.635,0.09,17.417,0.048,16.088,0.02,5,5,4
438,439,296.23456,-14.773220000000002,14.13,0.04,-0.06,13.91,0.06,-0.05,13.65,0.03,-0.1,13.32,0.02,-0.07,13.05,-9999.0,0.346098900287786,296.234467,-14.773185999999999,17.275,0.03,16.051,0.015,15.107000000000001,0.01,5,5,4
441,442,296.20242,-14.8177,14.16,0.04,-0.01,13.92,0.04,-0.03,13.7,0.05,-0.03,13.39,0.03,-0.01,12.57,-9999.0,0.118380331520016,296.20239300000003,-14.81768,17.872,0.048,16.667,0.026000000000000002,15.577,0.013000000000000001,5,5,4
450,451,296.22233,-14.9099,14.45,0.05,-0.04,13.93,0.03,-0.06,13.57,0.05,-0.07,13.33,0.04,0.06,12.71,-9999.0,0.256071216220649,296.22226,-14.909922,19.303,0.156,17.692999999999998,0.06,16.295,0.023,5,5,4
455,456,296.17461000000003,-14.78841,14.36,0.07,-0.07,13.95,0.04,-0.07,13.74,0.03,0.01,13.46,0.04,0.02,12.62,-9999.0,0.291556048760997,296.17453,-14.788434,18.057000000000002,0.055999999999999994,16.811,0.028999999999999998,15.699000000000002,0.015,5,5,4
480,481,296.26769,-14.680579999999999,14.36,0.08,-0.03,13.99,0.06,-0.08,13.71,0.06,-0.07,13.42,0.05,-0.06,12.11,-9999.0,0.17775202243083302,296.26763900000003,-14.680578,18.597,0.08199999999999999,17.038,0.026000000000000002,15.934000000000001,0.016,5,5,4
487,488,296.30352999999997,-14.741660000000001,14.39,0.05,0.05,14.0,0.05,-0.02,13.68,0.04,0.05,13.31,0.04,-0.03,11.09,0.14,0.210514965668464,296.303497,-14.741610999999999,17.877,0.047,16.639,0.025,15.513,0.016,5,5,4
