ID,CMD2region,RA,Dec,k36mag,e36mag,Jmag,eJmag,jMINUSthreesix,ERRORjMINUSthreesix
6112,3,296.2401,-14.74162,16.62,0.05,17.824,0.046,1.204,0.067941151
6117,3,296.24088,-14.72012,16.61,0.04,17.897,0.046,1.287,0.060959003
6119,3,296.20464,-14.84614,16.6,0.03,17.77,0.044,1.17,0.053254108
6141,3,296.20474,-14.78719,16.61,0.05,17.948,0.051,1.338,0.071421285
6149,3,296.23463,-14.71466,16.59,0.05,17.87,0.045,1.28,0.06726812
6151,3,296.35044,-14.91228,16.56,0.05,17.695,0.034,1.135,0.060464866
6153,3,296.26674,-14.72663,16.62,0.06,17.959,0.051,1.339,0.078746428
6157,3,296.21215,-14.81139,16.54,0.05,18.003,0.054,1.463,0.073593478
6159,3,296.32081,-14.74134,16.63,0.05,17.782,0.037,1.152,0.062201286
6176,3,296.16627,-14.81523,16.67,0.02,18.067,0.056,1.397,0.059464275
6177,3,296.23997,-14.6736,16.62,0.06,17.863,0.045,1.243,0.075
6179,3,296.29512,-14.76871,16.59,0.05,17.843,0.046,1.253,0.067941151
6195,3,296.3025,-14.81601,16.68,0.05,18.062,0.055,1.382,0.074330344
6229,3,296.19981,-14.8024,16.59,0.04,17.749,0.044,1.159,0.059464275
6238,3,296.18644,-14.83661,16.56,0.05,17.845,0.047,1.285,0.068622154
6245,3,296.29757,-14.7871,16.58,0.02,17.784,0.044,1.204,0.048332184
6253,3,296.33953,-14.89774,16.61,0.05,17.896,0.04,1.286,0.064031242
6275,3,296.26542,-14.83012,16.52,0.05,17.761,0.044,1.241,0.066603303
6276,3,296.15933,-14.8972,16.52,0.09,17.883,0.048,1.363,0.102
6282,3,296.37226,-14.89889,16.7,0.06,17.918,0.041,1.218,0.072670489
6287,3,296.23793,-14.88524,16.68,0.03,17.905,0.049,1.225,0.05745433
6301,3,296.39022,-14.85509,16.64,0.06,17.98,0.043,1.34,0.073817342
6308,3,296.29053,-14.73428,16.64,0.04,17.856,0.047,1.216,0.061717096
6315,3,296.25782,-14.76705,16.67,0.06,17.978,0.052,1.308,0.079397733
6320,3,296.19731,-14.82008,16.6,0.06,17.943,0.051,1.343,0.078746428
6323,3,296.26333,-14.92738,16.7,0.05,17.874,0.047,1.174,0.068622154
6324,3,296.1882,-14.85017,16.55,0.07,17.993,0.053,1.443,0.087800911
6327,3,296.22752,-14.81622,16.6,0.05,18.014,0.054,1.414,0.073593478
6348,3,296.23374,-14.89192,16.53,0.06,17.695,0.041,1.165,0.072670489
6366,3,296.23109,-14.89073,16.62,0.05,17.845,0.047,1.225,0.068622154
6370,3,296.16364,-14.8292,16.71,0.05,17.97,0.052,1.26,0.072138755
6372,3,296.23337,-14.82191,16.65,0.06,17.831,0.046,1.181,0.075604233
6374,3,296.18118,-14.77924,16.61,0.04,18.02,0.054,1.41,0.06720119
6377,3,296.19156,-14.85273,16.59,0.08,17.74,0.043,1.15,0.090824006
6379,3,296.19936,-14.84476,16.6,0.05,17.928,0.05,1.328,0.070710678
6391,3,296.26324,-14.89838,16.66,0.05,18.173,0.061,1.513,0.078873316
6396,3,296.24473,-14.89387,16.56,0.04,17.986,0.052,1.426,0.065604878
6400,3,296.1387,-14.9489,16.56,0.05,17.788,0.044,1.228,0.066603303
6407,3,296.22168,-14.9135,16.62,0.03,18.01,0.053,1.39,0.06090156
6413,3,296.37645,-14.64902,16.68,0.05,17.997,0.051,1.317,0.071421285
6431,3,296.15087,-14.81203,16.5,0.05,17.809,0.046,1.309,0.067941151
6432,3,296.12715,-14.77428,16.67,0.07,17.812,0.045,1.142,0.083216585
6444,3,296.16139,-14.84129,16.61,0.05,17.899,0.049,1.289,0.070007142
6458,3,296.21042,-14.8105,16.42,0.03,17.859,0.048,1.439,0.056603887
6463,3,296.23411,-14.79839,16.67,0.06,17.945,0.051,1.275,0.078746428
6473,3,296.19968,-14.82326,16.7,0.06,17.826,0.047,1.126,0.076216796
6475,3,296.14921,-14.85575,16.65,0.08,18.045,0.055,1.395,0.097082439
6482,3,296.21071,-14.79164,16.62,0.04,17.901,0.049,1.281,0.063253458
6483,3,296.06357,-14.69299,16.64,0.07,17.803,0.047,1.163,0.084314886
6490,3,296.19527,-14.79914,16.6,0.04,18.042,0.055,1.442,0.068007353
6502,3,296.34353,-14.84728,16.69,0.04,17.905,0.04,1.215,0.056568542
6511,3,296.05045,-14.70173,16.71,0.1,17.867,0.049,1.157,0.111359777
6516,3,296.22723,-14.68184,16.71,0.06,17.927,0.047,1.217,0.076216796
6517,3,296.19439,-14.80179,16.57,0.05,18.099,0.058,1.529,0.076576759
6518,3,296.20596,-14.87528,16.66,0.04,18.207,0.063,1.547,0.074625733
6519,3,296.26804,-14.79959,16.65,0.04,18.05,0.055,1.4,0.068007353
6537,3,296.185,-14.85324,16.47,0.05,17.707,0.042,1.237,0.065299311
6542,3,296.25921,-14.86539,16.68,0.06,18.021,0.053,1.341,0.08005623
6558,3,296.33199,-14.88278,16.71,0.05,17.957,0.042,1.247,0.065299311
6560,3,296.26082,-14.89254,16.69,0.06,17.952,0.051,1.262,0.078746428
6565,3,296.26334,-14.81575,16.67,0.03,17.932,0.05,1.262,0.058309519
6569,3,296.29031,-14.80528,16.71,0.05,18.19,0.061,1.48,0.078873316
6576,3,296.2556,-14.84729,16.71,0.06,18.012,0.053,1.302,0.08005623
6588,3,296.25259,-14.85921,16.59,0.04,18.015,0.053,1.425,0.066400301
6590,3,296.28084,-14.72629,16.71,0.07,18.015,0.053,1.305,0.087800911
6593,3,296.29415,-14.80588,16.62,0.04,18.085,0.056,1.465,0.068818602
6605,3,296.18529,-14.78188,16.68,0.06,17.783,0.045,1.103,0.075
6607,3,296.1578,-14.78671,16.71,0.05,18.046,0.055,1.336,0.074330344
6611,3,296.3289,-14.90366,16.57,0.08,17.888,0.04,1.318,0.089442719
6623,3,296.19357,-14.78162,16.7,0.07,17.935,0.05,1.235,0.086023253
6630,3,296.04707,-14.83254,16.66,0.1,18.133,0.067,1.473,0.120370262
6642,3,296.18188,-14.91986,16.59,0.04,17.915,0.049,1.325,0.063253458
6657,3,296.21619,-14.8512,16.6,0.04,17.798,0.045,1.198,0.060207973
6678,3,296.34837,-14.78189,16.63,0.08,17.876,0.039,1.246,0.089
6681,3,296.22666,-14.7538,16.63,0.03,17.938,0.051,1.308,0.059169249
6694,3,296.23659,-14.76873,16.63,0.05,17.981,0.052,1.351,0.072138755
6721,3,296.26948,-14.81884,16.65,0.05,17.877,0.048,1.227,0.069310894
6722,3,296.35449,-14.87675,16.67,0.04,17.892,0.04,1.222,0.056568542
6723,3,296.17362,-14.68839,16.69,0.06,17.964,0.048,1.274,0.076837491
6730,3,296.20964,-14.77191,16.69,0.09,18.073,0.057,1.383,0.106531685
6759,3,296.11785,-14.79289,16.64,0.06,17.808,0.045,1.168,0.075
6789,3,296.22293,-14.84508,16.67,0.04,18.023,0.055,1.353,0.068007353
6794,3,296.196,-14.81395,16.7,0.04,17.909,0.05,1.209,0.064031242
6795,3,296.23955,-14.78805,16.66,0.05,17.851,0.047,1.191,0.068622154
6797,3,296.33082,-14.89363,16.67,0.04,17.984,0.043,1.314,0.058728187
6806,3,296.24478,-14.90138,16.62,0.06,18.102,0.057,1.482,0.082758685
6875,3,296.20685,-14.90516,16.67,0.07,18.011,0.053,1.341,0.087800911
6902,3,296.43381,-14.886,16.71,0.05,17.917,0.041,1.207,0.064660653
6927,3,296.28756,-14.78109,16.67,0.04,18.045,0.055,1.375,0.068007353
6963,3,296.30414,-14.83663,16.68,0.04,17.985,0.052,1.305,0.065604878
6966,3,296.33561,-14.86485,16.68,0.05,17.901,0.04,1.221,0.064031242
6967,3,296.20911,-14.80408,16.64,0.06,17.927,0.051,1.287,0.078746428
7006,3,296.21691,-14.80183,16.66,0.08,17.972,0.053,1.312,0.095963535
7015,3,296.26865,-14.87144,16.51,0.05,17.893,0.048,1.383,0.069310894
7021,3,296.05809,-14.87445,16.71,0.06,17.828,0.052,1.118,0.079397733
7025,3,296.23535,-14.86463,16.67,0.06,18.181,0.061,1.511,0.085562842
7035,3,296.26183,-14.8004,16.59,0.05,17.985,0.052,1.395,0.072138755
7049,3,296.24002,-14.79479,16.7,0.04,18.214,0.063,1.514,0.074625733
7088,3,296.22468,-14.69004,16.64,0.03,17.752,0.041,1.112,0.050803543
7091,3,296.09518,-14.69986,16.7,0.07,17.876,0.045,1.176,0.083216585
7112,3,296.15816,-14.79931,16.69,0.05,18.123,0.059,1.433,0.077336925
7192,3,296.23825,-14.80504,16.47,0.08,17.735,0.043,1.265,0.090824006
7202,3,296.21169,-14.79455,16.67,0.05,18.057,0.056,1.387,0.075073298
7209,3,296.27068,-14.77646,16.68,0.06,18.035,0.054,1.355,0.080721744
7258,3,296.21223,-14.84023,16.68,0.05,17.982,0.053,1.302,0.072862885
7308,3,296.42579,-14.82693,16.38,0.06,17.671,0.034,1.291,0.068963759
7321,3,296.33154,-14.82478,16.69,0.03,18.029,0.045,1.339,0.054083269
7381,3,296.2033,-14.75621,16.68,0.05,18.072,0.056,1.392,0.075073298
7444,3,296.17635,-14.88509,16.68,0.06,18.049,0.055,1.369,0.081394103
7459,3,296.17954,-14.83372,16.7,0.04,17.915,0.05,1.215,0.064031242
7463,3,296.27013,-14.75852,16.62,0.05,17.901,0.048,1.281,0.069310894
7762,3,296.20369,-14.91486,16.36,0.07,17.662,0.04,1.302,0.080622577
7811,3,296.17528,-14.76423,16.64,0.05,17.922,0.05,1.282,0.070710678
7910,3,296.24309,-14.80648,16.71,0.05,18.043,0.055,1.333,0.074330344
7983,3,296.23741,-14.8488,16.6,0.04,17.809,0.046,1.209,0.060959003
8056,3,296.21928,-14.82656,16.7,0.03,18.07,0.057,1.37,0.064412732
8245,3,296.23926,-14.77347,16.71,0.05,18.109,0.058,1.399,0.076576759
8316,3,296.09739,-14.83317,16.71,0.05,17.848,0.047,1.138,0.068622154
8587,3,296.07589,-14.71192,16.64,0.04,18.142,0.062,1.502,0.073783467
8917,3,296.25874,-14.93096,16.53,0.04,17.986,0.052,1.456,0.065604878
12892,3,296.07563,-14.7119,16.64,0.04,18.142,0.062,1.502,0.073783467
1567,3,296.08204,-14.68316,15.4,0.09,16.805,0.021,1.405,0.092417531
1891,3,296.18006,-14.75084,15.44,0.06,16.759,0.02,1.319,0.063245553
1975,3,296.1975,-14.80579,15.47,0.03,16.857,0.022,1.387,0.03720215
2070,3,296.11861,-14.89873,15.43,0.06,16.894,0.022,1.464,0.063906181
2170,3,296.25236,-14.72211,15.57,0.06,16.863,0.02,1.293,0.063245553
2223,3,296.20492,-14.87109,15.49,0.04,16.935,0.023,1.445,0.046141088
2250,3,296.41241,-14.86923,15.44,0.07,16.812,0.018,1.372,0.072277244
2284,3,296.28711,-14.80274,15.52,0.04,16.969,0.023,1.449,0.046141088
2304,3,296.18172,-14.7577,15.71,0.04,17.175,0.027,1.465,0.048259714
2335,3,296.21028,-14.69644,15.48,0.05,16.949,0.022,1.469,0.054626001
2369,3,296.23058,-14.79112,15.56,0.03,17,0.024,1.44,0.038418745
2389,3,296.23435,-14.81578,15.57,0.05,16.896,0.022,1.326,0.054626001
2429,3,296.13838,-14.667,15.5,0.07,16.884,0.021,1.384,0.073082146
2432,3,296.20622,-14.75639,15.47,0.07,16.932,0.023,1.462,0.073681748
2528,3,296.22431,-14.79222,15.63,0.06,17.06,0.025,1.43,0.065
2533,3,296.10087,-14.82853,15.4,0.04,16.716,0.02,1.316,0.04472136
2546,3,296.26758,-14.77852,15.67,0.04,17.077,0.025,1.407,0.047169906
2640,3,296.19217,-14.8428,15.6,0.04,16.961,0.024,1.361,0.046647615
2767,3,296.21459,-14.83727,15.51,0.05,16.857,0.022,1.347,0.054626001
2770,3,296.24472,-14.78971,15.57,0.07,17.038,0.025,1.468,0.074330344
2802,3,296.21955,-14.75522,15.68,0.03,16.997,0.024,1.317,0.038418745
2987,3,296.23047,-14.80678,15.62,0.06,16.964,0.023,1.344,0.064257295
9035,3,296.18029,-14.75072,15.44,0.06,16.759,0.02,1.319,0.063245553
516,3,296.26234,-14.88244,14.07,0.05,16.354,0.015,2.284,0.052201533
519,3,296.2132,-14.68089,14.2,0.07,16.359,0.014,2.159,0.071386273
532,3,296.26034,-14.81802,14.07,0.04,15.896,0.011,1.826,0.041484937
537,3,296.36573,-14.89167,14.1,0.04,15.562,0.008,1.462,0.040792156
546,3,296.23884,-14.85754,14.15,0.06,16.51,0.017,2.36,0.062361847
563,3,296.24644,-14.79006,14.18,0.04,15.414,0.008,1.234,0.040792156
575,3,296.2236,-14.77464,14.34,0.04,16.439,0.016,2.099,0.043081318
587,3,296.21816,-14.88028,14.29,0.05,16.28,0.014,1.99,0.05192302
591,3,296.21048,-14.82961,14.16,0.03,15.855,0.011,1.695,0.031953091
614,3,296.21836,-14.80107,14.31,0.07,15.657,0.01,1.347,0.070710678
653,3,296.28798,-14.80231,14.38,0.03,16.181,0.013,1.801,0.032695565
658,3,296.23241,-14.83929,14.18,0.06,16.379,0.016,2.199,0.062096699
664,3,296.22425,-14.79784,14.37,0.07,16.34,0.015,1.97,0.071589105
689,3,296.20466,-14.83086,14.22,0.03,16.57,0.018,2.35,0.034985711
711,3,296.2468,-14.80972,14.27,0.05,15.502,0.009,1.232,0.050803543
724,3,296.2146,-14.78556,14.32,0.07,16.522,0.017,2.202,0.072034714
740,3,296.36385,-14.75976,14.43,0.05,16.528,0.015,2.098,0.052201533
757,3,296.24367,-14.77066,14.53,0.04,16.23,0.014,1.7,0.04237924
762,3,296.32317,-14.71666,14.76,0.05,16.709,0.018,1.949,0.053141321
794,3,296.32658,-14.64138,14.44,0.09,16.649,0.017,2.209,0.091591484
796,3,296.1795,-14.75292,14.65,0.04,16.663,0.019,2.013,0.04428318
798,3,296.3416,-14.87014,14.59,0.05,15.929,0.01,1.339,0.050990195
802,3,296.20485,-14.81808,14.44,0.03,15.735,0.01,1.295,0.031622777
809,3,296.23,-14.82608,14.55,0.07,15.807,0.011,1.257,0.070859015
849,3,296.27878,-14.8589,14.55,0.03,16.683,0.019,2.133,0.035510562
862,3,296.33898,-14.88075,14.62,0.04,16.424,0.014,1.804,0.04237924
864,3,296.21039,-14.84612,14.56,0.06,16.682,0.019,2.122,0.062936476
869,3,296.22183,-14.73857,14.51,0.06,16.516,0.017,2.006,0.062361847
874,3,296.22015,-14.74114,14.57,0.06,16.463,0.016,1.893,0.062096699
875,3,296.23703,-14.71064,14.54,0.04,15.956,0.011,1.416,0.041484937
881,3,296.25135,-14.80162,14.66,0.05,16.056,0.012,1.396,0.051419841
955,3,296.21253,-14.77143,14.68,0.04,15.96,0.012,1.28,0.041761226
963,3,296.19794,-14.80249,14.67,0.05,16.637,0.019,1.967,0.053488316
967,3,296.37589,-14.7309,14.72,0.04,16.148,0.012,1.428,0.041761226
988,3,296.28573,-14.74072,14.42,0.07,16.67,0.019,2.25,0.072532751
992,3,296.29455,-14.80926,14.63,0.06,16.634,0.018,2.004,0.062641839
997,3,296.24718,-14.76697,14.5,0.04,15.951,0.011,1.451,0.041484937
1011,3,296.22524,-14.83635,14.71,0.05,16.077,0.013,1.367,0.051662365
1023,3,296.23234,-14.82881,14.81,0.07,16.173,0.013,1.363,0.07119691
1029,3,296.18832,-14.82665,14.68,0.07,16.024,0.012,1.344,0.071021124
1062,3,296.21358,-14.92607,14.74,0.05,16.094,0.013,1.354,0.051662365
1108,3,296.22812,-14.70658,14.79,0.04,16.202,0.013,1.412,0.042059482
1146,3,296.34366,-14.83446,14.84,0.07,16.105,0.012,1.265,0.071021124
1181,3,296.13549,-14.82316,14.93,0.09,16.682,0.019,1.752,0.091983694
1185,3,296.17284,-14.92291,14.87,0.05,16.532,0.017,1.662,0.052810984
1198,3,296.24073,-14.80141,15.04,0.04,16.678,0.019,1.638,0.04428318
1201,3,296.18698,-14.72459,14.88,0.04,16.618,0.018,1.738,0.043863424
1358,3,296.21194,-14.81824,14.97,0.05,16.262,0.014,1.292,0.05192302
1368,3,296.30632,-14.834,14.94,0.05,16.229,0.014,1.289,0.05192302
1391,3,296.30253,-14.81798,15.02,0.04,16.428,0.016,1.408,0.043081318
1404,3,296.21878,-14.7686,14.83,0.05,16.127,0.013,1.297,0.051662365
1412,3,296.23849,-14.70108,15.02,0.04,16.428,0.015,1.408,0.042720019
1472,3,296.20508,-14.76021,14.98,0.05,16.691,0.019,1.711,0.053488316
1489,3,296.21283,-14.85234,15.04,0.04,16.418,0.016,1.378,0.043081318
1694,3,296.27841,-14.81583,15.19,0.05,16.474,0.016,1.284,0.052497619
1700,3,296.29217,-14.7022,15.14,0.05,16.511,0.016,1.371,0.052497619
1710,3,296.24927,-14.78061,15.17,0.06,16.446,0.016,1.276,0.062096699
1733,3,296.22199,-14.8048,15.33,0.08,16.733,0.02,1.403,0.082462113
1745,3,296.18616,-14.77872,15.16,0.07,16.722,0.02,1.562,0.072801099
1753,3,296.22903,-14.82614,15.2,0.08,16.74,0.02,1.54,0.082462113
1755,3,296.21646,-14.81021,15.19,0.05,16.465,0.017,1.275,0.052810984
1767,3,296.26519,-14.8072,15.31,0.04,16.639,0.018,1.329,0.043863424
1789,3,296.21529,-14.71405,15.28,0.04,16.625,0.017,1.345,0.043462628
1809,3,296.21488,-14.85652,15.31,0.04,16.603,0.018,1.293,0.043863424
2011,3,296.28623,-14.8457,15.26,0.04,16.697,0.019,1.437,0.04428318
2035,3,296.25525,-14.82573,15.35,0.03,16.736,0.02,1.386,0.036055513
144,3,296.19922,-14.84802,13.01,0.05,14.191,0.004,1.181,0.050159745
188,3,296.2509,-14.76778,13.35,0.04,15.313,0.008,1.963,0.040792156
211,3,296.2401,-14.80786,13.4,0.05,14.68,0.005,1.28,0.050249378
241,3,296.25226,-14.80746,13.27,0.04,14.533,0.005,1.263,0.040311289
248,3,296.20426,-14.74264,13.7,0.05,15.048,0.007,1.348,0.050487622
401,3,296.18805,-14.87223,13.84,0.04,16.39,0.016,2.55,0.043081318
464,3,296.24456,-14.8692,13.94,0.06,15.244,0.007,1.304,0.060406953
585,3,296.22323,-14.76663,13.97,0.06,16.279,0.014,2.309,0.061611687
