ID,CMD2region,RA,Dec,k36mag,e36mag,Jmag,eJmag,jMINUSthreesix,ERRORjMINUSthreesix
12291,1,296.40507,-14.81922,17.12,0.04,17.729,0.035,0.609,0.053150729
12462,1,296.18403,-14.88195,16.45,0.04,17.117,0.026,0.667,0.047707442
19919,1,296.11949,-14.7044,16.4,0.08,16.849,0.02,0.449,0.082462113
20614,1,296.03912,-14.70941,16.46,0.06,16.927,0.023,0.467,0.064257295
1508,1,296.17727,-14.6943,16.02,0.09,16.112,0.012,0.092,0.090796476
2320,1,296.30587,-14.82144,15.95,0.05,16.204,0.013,0.254,0.051662365
2489,1,296.09213,-14.76126,15.96,0.06,16.294,0.014,0.334,0.061611687
2699,1,296.38838,-14.7903,15.96,0.07,16.324,0.013,0.364,0.07119691
2720,1,296.2307,-14.64666,16.06,0.09,16.621,0.017,0.561,0.091591484
2739,1,296.31236,-14.84335,16.01,0.04,16.304,0.014,0.294,0.04237924
2782,1,296.16565,-14.67081,16.03,0.07,16.365,0.014,0.335,0.071386273
2797,1,296.36552,-14.63672,16,0.06,16.514,0.016,0.514,0.062096699
2839,1,296.38492,-14.69852,15.96,0.06,16.338,0.014,0.378,0.061611687
2890,1,296.34901,-14.74501,15.97,0.04,15.925,0.01,-0.045,0.041231056
2908,1,296.16595,-14.67357,16,0.04,16.473,0.015,0.473,0.042720019
2926,1,296.09285,-14.76146,16.15,0.07,16.452,0.016,0.302,0.071805292
2928,1,296.34643,-14.74801,15.96,0.07,16.421,0.014,0.461,0.071386273
2979,1,296.39556,-14.68012,15.96,0.05,16.491,0.015,0.531,0.052201533
2993,1,296.19,-14.78291,15.94,0.06,16.488,0.017,0.548,0.062361847
3009,1,296.39903,-14.8079,16.01,0.05,16.472,0.014,0.462,0.05192302
3012,1,296.12597,-14.74988,16.24,0.1,16.402,0.016,0.162,0.101271911
3032,1,296.43612,-14.85679,16.16,0.1,16.548,0.015,0.388,0.101118742
3040,1,296.388,-14.80104,15.96,0.07,16.55,0.015,0.59,0.071589105
3046,1,296.21632,-14.64705,16.17,0.13,16.508,0.016,0.338,0.130980915
3050,1,296.27797,-14.74677,16,0.07,16.392,0.015,0.392,0.071589105
3064,1,296.39577,-14.8067,15.97,0.04,16.358,0.013,0.388,0.042059482
3067,1,296.43102,-14.90728,16.1,0.08,16.367,0.014,0.267,0.081215762
3070,1,296.20037,-14.81976,15.97,0.04,16.365,0.015,0.395,0.042720019
3078,1,296.16464,-14.73985,15.97,0.07,16.329,0.015,0.359,0.071589105
3081,1,296.21235,-14.7721,16.05,0.05,16.411,0.016,0.361,0.052497619
3082,1,296.42499,-14.80891,16.08,0.1,16.547,0.015,0.467,0.101118742
3083,1,296.2347,-14.77015,16.09,0.05,16.224,0.014,0.134,0.05192302
3085,1,296.22757,-14.81088,16.14,0.05,16.461,0.016,0.321,0.052497619
3091,1,296.21881,-14.88572,15.95,0.06,16.336,0.015,0.386,0.061846584
3113,1,296.33907,-14.92876,15.96,0.06,16.424,0.014,0.464,0.061611687
3120,1,296.39056,-14.81266,16.05,0.04,16.63,0.016,0.58,0.043081318
3123,1,296.08261,-14.77346,15.94,0.05,16.619,0.02,0.679,0.053851648
3144,1,296.18626,-14.70602,16,0.04,16.531,0.016,0.531,0.043081318
3150,1,296.17183,-14.93935,15.99,0.05,16.411,0.016,0.421,0.052497619
3157,1,296.23826,-14.78722,15.95,0.04,16.439,0.016,0.489,0.043081318
3165,1,296.43266,-14.87862,15.98,0.04,16.649,0.016,0.669,0.043081318
3177,1,296.12403,-14.6743,16.22,0.04,16.459,0.015,0.239,0.042720019
3183,1,296.23225,-14.87787,16.13,0.05,16.484,0.017,0.354,0.052810984
3199,1,296.33787,-14.76552,15.94,0.03,16.384,0.014,0.444,0.033105891
3205,1,296.1422,-14.96303,15.94,0.03,16.306,0.015,0.366,0.03354102
3208,1,296.13527,-14.84854,16.01,0.04,16.362,0.015,0.352,0.042720019
3227,1,296.09146,-14.87419,15.94,0.04,16.206,0.014,0.266,0.04237924
3228,1,296.42275,-14.90859,16.09,0.04,16.504,0.015,0.414,0.042720019
3236,1,296.16684,-14.90267,16.02,0.05,16.592,0.018,0.572,0.053141321
3238,1,296.07522,-14.68236,16.16,0.11,16.555,0.018,0.395,0.111462998
3240,1,296.36428,-14.74833,16.14,0.07,16.529,0.015,0.389,0.071589105
3250,1,296.36995,-14.71679,16.06,0.08,16.449,0.015,0.389,0.081394103
3255,1,296.27864,-14.65111,16.04,0.03,16.443,0.015,0.403,0.03354102
3261,1,296.06625,-14.78949,16.21,0.04,17.001,0.027,0.791,0.048259714
3265,1,296.19864,-14.73684,16.11,0.03,16.49,0.017,0.38,0.034481879
3271,1,296.41987,-14.75703,16.33,0.1,16.679,0.017,0.349,0.101434708
3272,1,296.23191,-14.76907,16.01,0.05,16.29,0.015,0.28,0.052201533
3273,1,296.32694,-14.76229,16.14,0.03,16.854,0.019,0.714,0.035510562
3280,1,296.29557,-14.72976,15.98,0.08,16.522,0.017,0.542,0.081786307
3284,1,296.12835,-14.66656,16.08,0.04,16.653,0.017,0.573,0.043462628
3286,1,296.14354,-14.86442,15.97,0.03,16.415,0.016,0.445,0.034
3290,1,296.23726,-14.66922,16.04,0.07,16.659,0.018,0.619,0.072277244
3303,1,296.15395,-14.80307,15.99,0.05,16.484,0.017,0.494,0.052810984
3316,1,296.32807,-14.79823,16.01,0.05,16.502,0.015,0.492,0.052201533
3322,1,296.2146,-14.93032,15.96,0.05,16.41,0.016,0.45,0.052497619
3324,1,296.39309,-14.6587,16.12,0.13,16.797,0.019,0.677,0.131381125
3325,1,296.30278,-14.90192,15.95,0.05,16.618,0.018,0.668,0.053141321
3327,1,296.07101,-14.79631,15.95,0.09,16.291,0.016,0.341,0.091411159
3350,1,296.36338,-14.90467,15.96,0.04,16.506,0.015,0.546,0.042720019
3351,1,296.37405,-14.68248,16.07,0.07,16.584,0.016,0.514,0.071805292
3352,1,296.17243,-14.83268,16.07,0.04,16.658,0.019,0.588,0.04428318
3377,1,296.13759,-14.70353,16.13,0.06,16.603,0.017,0.473,0.062361847
3378,1,296.18013,-14.7258,16.07,0.08,16.523,0.017,0.453,0.081786307
3381,1,296.37761,-14.77111,16.08,0.03,16.471,0.014,0.391,0.033105891
3386,1,296.38163,-14.80895,16.12,0.05,16.591,0.016,0.471,0.052497619
3387,1,296.37817,-14.84258,16.07,0.05,16.548,0.015,0.478,0.052201533
3390,1,296.14109,-14.87149,16.1,0.06,16.565,0.018,0.465,0.062641839
3393,1,296.1741,-14.65629,16.23,0.1,16.498,0.016,0.268,0.101271911
3403,1,296.18474,-14.86214,16.01,0.04,16.43,0.016,0.42,0.043081318
3412,1,296.1267,-14.74363,15.97,0.08,16.318,0.015,0.348,0.081394103
3423,1,296.17999,-14.71917,16.1,0.04,16.521,0.016,0.421,0.043081318
3426,1,296.14871,-14.66714,16.23,0.1,16.675,0.018,0.445,0.101607086
3431,1,296.21808,-14.82956,16.11,0.04,16.485,0.017,0.375,0.043462628
3439,1,296.41094,-14.82077,15.97,0.07,16.474,0.014,0.504,0.071386273
3440,1,296.11416,-14.95645,16.1,0.03,16.503,0.017,0.403,0.034481879
3444,1,296.42243,-14.77028,16.18,0.07,16.811,0.018,0.631,0.072277244
3445,1,296.29935,-14.75289,16.1,0.05,16.459,0.016,0.359,0.052497619
3453,1,296.34816,-14.77411,16.1,0.06,16.59,0.016,0.49,0.062096699
3455,1,296.39083,-14.86391,16.14,0.05,16.777,0.018,0.637,0.053141321
3469,1,296.19779,-14.68184,16.11,0.05,16.564,0.016,0.454,0.052497619
3472,1,296.10244,-14.68174,16.09,0.07,16.469,0.015,0.379,0.071589105
3476,1,296.38893,-14.74923,16.09,0.03,16.593,0.016,0.503,0.034
3478,1,296.14668,-14.91513,16.01,0.04,16.497,0.017,0.487,0.043462628
3479,1,296.33188,-14.79599,16.09,0.04,16.729,0.017,0.639,0.043462628
3488,1,296.14204,-14.79804,16.06,0.06,16.625,0.018,0.565,0.062641839
3489,1,296.21412,-14.82505,16.07,0.04,16.629,0.018,0.559,0.043863424
3494,1,296.23526,-14.91249,16,0.05,16.694,0.019,0.694,0.053488316
3495,1,296.18318,-14.66983,16.11,0.06,16.587,0.017,0.477,0.062361847
3503,1,296.25869,-14.92467,16.08,0.04,16.511,0.017,0.431,0.043462628
3505,1,296.17857,-14.7799,16.31,0.05,17.11,0.026,0.8,0.056356011
3506,1,296.17703,-14.85564,16.21,0.07,16.68,0.019,0.47,0.072532751
3515,1,296.38049,-14.86139,16,0.05,16.49,0.015,0.49,0.052201533
3518,1,296.14572,-14.70691,16.18,0.07,16.869,0.02,0.689,0.072801099
3523,1,296.11951,-14.7254,16.17,0.03,16.518,0.017,0.348,0.034481879
3533,1,296.22951,-14.88961,16.13,0.04,16.829,0.021,0.699,0.045177428
3541,1,296.35439,-14.68098,16.16,0.06,16.594,0.017,0.434,0.062361847
3543,1,296.04015,-14.75238,16.15,0.04,16.611,0.02,0.461,0.04472136
3547,1,296.32098,-14.82606,16.11,0.05,16.698,0.017,0.588,0.052810984
3551,1,296.10428,-14.95152,15.99,0.06,16.574,0.018,0.584,0.062641839
3553,1,296.10564,-14.91853,16.06,0.06,16.402,0.016,0.342,0.062096699
3562,1,296.32055,-14.81026,16.06,0.05,16.525,0.015,0.465,0.052201533
3585,1,296.36076,-14.68653,16.18,0.03,16.707,0.018,0.527,0.034985711
3587,1,296.2481,-14.87794,16.18,0.06,16.96,0.023,0.78,0.064257295
3591,1,296.29402,-14.64244,16.32,0.06,16.534,0.016,0.214,0.062096699
3598,1,296.04106,-14.73343,16.06,0.06,16.757,0.023,0.697,0.064257295
3599,1,296.03131,-14.70665,16.01,0.13,16.492,0.017,0.482,0.131106827
3600,1,296.30981,-14.6715,16.06,0.04,16.616,0.017,0.556,0.043462628
3603,1,296.28498,-14.70088,16.13,0.05,16.656,0.017,0.526,0.052810984
3604,1,296.132,-14.87971,16.12,0.06,16.698,0.019,0.578,0.062936476
3606,1,296.07337,-14.82848,16.11,0.05,16.62,0.021,0.51,0.054230987
3608,1,296.17371,-14.83833,16.15,0.04,16.644,0.019,0.494,0.04428318
3610,1,296.18569,-14.6873,16.28,0.11,16.995,0.022,0.715,0.112178429
3619,1,296.31271,-14.6542,16.12,0.06,16.576,0.016,0.456,0.062096699
3624,1,296.21184,-14.77081,16.19,0.04,16.62,0.018,0.43,0.043863424
3628,1,296.36977,-14.63358,16.26,0.1,16.82,0.02,0.56,0.10198039
3631,1,296.0867,-14.82329,16.02,0.04,16.502,0.019,0.482,0.04428318
3634,1,296.1505,-14.84416,16.15,0.04,16.598,0.018,0.448,0.043863424
3635,1,296.29705,-14.72772,16.19,0.06,16.692,0.019,0.502,0.062936476
3636,1,296.24843,-14.78617,16.05,0.07,16.471,0.016,0.421,0.071805292
3647,1,296.32868,-14.73848,16.22,0.08,16.68,0.017,0.46,0.081786307
3648,1,296.20125,-14.94734,16.02,0.03,16.672,0.019,0.652,0.035510562
3653,1,296.34334,-14.89353,16.16,0.07,16.842,0.019,0.682,0.072532751
3658,1,296.36323,-14.91261,16.1,0.06,16.706,0.017,0.606,0.062361847
3668,1,296.14106,-14.73386,16.29,0.04,16.599,0.018,0.309,0.043863424
3672,1,296.32087,-14.66152,16.09,0.06,16.596,0.017,0.506,0.062361847
3674,1,296.20087,-14.72406,16.29,0.04,16.912,0.021,0.622,0.045177428
3689,1,296.11106,-14.94397,16.18,0.04,16.9,0.022,0.72,0.045650849
3692,1,296.22189,-14.77793,16.28,0.04,16.334,0.015,0.054,0.042720019
3693,1,296.16201,-14.87876,16.16,0.04,16.683,0.019,0.523,0.04428318
3695,1,296.25454,-14.93775,16.14,0.04,16.737,0.02,0.597,0.04472136
3704,1,296.10409,-14.70131,16.17,0.11,16.617,0.017,0.447,0.111305885
3718,1,296.22448,-14.90081,16.18,0.02,16.743,0.02,0.563,0.028284271
3725,1,296.15601,-14.81161,16.12,0.05,16.713,0.02,0.593,0.053851648
3727,1,296.14718,-14.89039,16.15,0.04,16.903,0.022,0.753,0.045650849
3742,1,296.34353,-14.92179,16.19,0.04,16.595,0.016,0.405,0.043081318
3751,1,296.28959,-14.66411,16.23,0.07,16.599,0.017,0.369,0.072034714
3753,1,296.17688,-14.79519,16.23,0.05,16.728,0.02,0.498,0.053851648
3754,1,296.28298,-14.82037,16.17,0.05,16.905,0.022,0.735,0.054626001
3780,1,296.11295,-14.85258,16.2,0.05,16.962,0.024,0.762,0.055461698
3781,1,296.26255,-14.68751,16.31,0.03,16.782,0.019,0.472,0.035510562
3797,1,296.23565,-14.68322,16.2,0.1,16.887,0.021,0.687,0.102181212
3804,1,296.11106,-14.69232,16.23,0.06,16.731,0.018,0.501,0.062641839
3805,1,296.06728,-14.89928,16.26,0.09,16.522,0.019,0.262,0.091983694
3810,1,296.40463,-14.86283,16.14,0.06,16.681,0.017,0.541,0.062361847
3820,1,296.3953,-14.86143,16.19,0.04,16.95,0.02,0.76,0.04472136
3821,1,296.37146,-14.82119,16.16,0.05,16.715,0.017,0.555,0.052810984
3824,1,296.27592,-14.75651,16.27,0.03,16.794,0.02,0.524,0.036055513
3830,1,296.07275,-14.87088,16.08,0.08,16.452,0.018,0.372,0.082
3838,1,296.2707,-14.77071,16.31,0.05,16.94,0.023,0.63,0.055036352
3840,1,296.18018,-14.77471,16.13,0.06,16.684,0.019,0.554,0.062936476
3842,1,296.37062,-14.79043,16.17,0.04,16.667,0.016,0.497,0.043081318
3843,1,296.41657,-14.90159,16.17,0.05,16.75,0.017,0.58,0.052810984
3851,1,296.10828,-14.79127,16.27,0.06,16.62,0.018,0.35,0.062641839
3853,1,296.15228,-14.78488,16.27,0.05,16.712,0.02,0.442,0.053851648
3862,1,296.3708,-14.90537,16.32,0.05,16.915,0.02,0.595,0.053851648
3866,1,296.02685,-14.68667,16.2,0.09,16.589,0.018,0.389,0.091782351
3871,1,296.18799,-14.78817,16.15,0.04,16.475,0.016,0.325,0.043081318
3881,1,296.10666,-14.7142,16.26,0.05,16.662,0.018,0.402,0.053141321
3887,1,296.39719,-14.79289,16.29,0.06,16.642,0.016,0.352,0.062096699
3902,1,296.16342,-14.95955,16.13,0.07,16.583,0.018,0.453,0.072277244
3904,1,296.40337,-14.6658,16.28,0.06,16.791,0.019,0.511,0.062936476
3912,1,296.17954,-14.89046,16.09,0.04,16.637,0.018,0.547,0.043863424
3919,1,296.13382,-14.66959,16.18,0.07,16.723,0.018,0.543,0.072277244
3921,1,296.39784,-14.86078,16.29,0.02,16.882,0.019,0.592,0.027586228
3926,1,296.28763,-14.71618,16.15,0.04,16.677,0.018,0.527,0.043863424
3928,1,296.37943,-14.69086,16.24,0.06,16.857,0.02,0.617,0.063245553
3931,1,296.11678,-14.68588,16.2,0.09,16.987,0.022,0.787,0.092649879
3942,1,296.148,-14.69441,16.16,0.1,16.622,0.017,0.462,0.101434708
3952,1,296.32839,-14.66972,16.11,0.11,16.683,0.018,0.573,0.111462998
3961,1,296.42603,-14.80984,16.11,0.07,16.589,0.016,0.479,0.071805292
3969,1,296.16012,-14.75279,16.23,0.07,16.776,0.02,0.546,0.072801099
3972,1,296.33556,-14.7472,16.15,0.04,16.735,0.017,0.585,0.043462628
3974,1,296.27916,-14.80061,16.25,0.03,16.593,0.018,0.343,0.034985711
3977,1,296.30125,-14.88975,16.16,0.05,16.647,0.018,0.487,0.053141321
3988,1,296.22786,-14.74846,16.28,0.05,16.723,0.02,0.443,0.053851648
3995,1,296.21087,-14.83556,16.13,0.04,16.881,0.022,0.751,0.045650849
3996,1,296.20398,-14.73448,16.18,0.05,16.606,0.018,0.426,0.053141321
3997,1,296.43691,-14.91064,16.02,0.04,16.434,0.014,0.414,0.04237924
3999,1,296.11104,-14.7816,16.2,0.05,16.738,0.02,0.538,0.053851648
4004,1,296.12731,-14.75249,16.14,0.06,16.849,0.021,0.709,0.06356886
4016,1,296.08365,-14.88154,16.11,0.12,16.664,0.021,0.554,0.121823643
4024,1,296.24447,-14.78359,16.21,0.06,16.767,0.02,0.557,0.063245553
4027,1,296.12518,-14.70229,16.31,0.03,16.751,0.019,0.441,0.035510562
4039,1,296.3458,-14.87598,16.29,0.04,16.665,0.016,0.375,0.043081318
4048,1,296.31652,-14.68122,16.23,0.05,16.683,0.018,0.453,0.053141321
4059,1,296.37339,-14.85969,16.17,0.04,16.93,0.02,0.76,0.04472136
4074,1,296.0885,-14.81181,16.32,0.06,16.746,0.023,0.426,0.064257295
4082,1,296.05245,-14.85404,16.28,0.12,16.644,0.021,0.364,0.121823643
4083,1,296.41832,-14.85611,16.3,0.07,16.853,0.019,0.553,0.072532751
4091,1,296.05966,-14.88896,16.2,0.07,16.622,0.02,0.422,0.072801099
4098,1,296.19515,-14.72878,16.21,0.05,16.724,0.02,0.514,0.053851648
4102,1,296.12206,-14.69504,16.32,0.08,16.809,0.02,0.489,0.082462113
4110,1,296.39801,-14.67825,16.3,0.07,16.781,0.019,0.481,0.072532751
4113,1,296.1584,-14.93484,16.08,0.06,16.532,0.017,0.452,0.062361847
4114,1,296.32074,-14.88106,16.23,0.05,16.742,0.017,0.512,0.052810984
4115,1,296.20709,-14.86135,16.23,0.04,16.968,0.024,0.738,0.046647615
4131,1,296.24872,-14.6697,16.25,0.03,16.755,0.019,0.505,0.035510562
4135,1,296.31225,-14.67795,16.23,0.04,16.879,0.02,0.649,0.04472136
4146,1,296.35166,-14.63116,16.24,0.08,16.696,0.018,0.456,0.082
4152,1,296.0848,-14.87574,16.27,0.09,16.633,0.021,0.363,0.092417531
4154,1,296.39694,-14.8127,16.3,0.05,16.835,0.018,0.535,0.053141321
4185,1,296.06322,-14.85883,16.27,0.05,16.833,0.024,0.563,0.055461698
4187,1,296.2194,-14.65497,16.32,0.06,16.893,0.021,0.573,0.06356886
4193,1,296.28408,-14.81688,16.29,0.06,16.816,0.021,0.526,0.06356886
4194,1,296.3464,-14.75783,16.27,0.05,16.827,0.018,0.557,0.053141321
4197,1,296.29999,-14.752,16.16,0.07,16.562,0.017,0.402,0.072034714
4207,1,296.34287,-14.87461,16.23,0.06,16.735,0.017,0.505,0.062361847
4219,1,296.30181,-14.77462,16.19,0.04,16.783,0.02,0.593,0.04472136
4220,1,296.15314,-14.89192,16.22,0.05,16.909,0.023,0.689,0.055036352
4223,1,296.25426,-14.89351,16.2,0.05,16.956,0.023,0.756,0.055036352
4226,1,296.40257,-14.64225,16.01,0.06,16.468,0.015,0.458,0.061846584
4237,1,296.14949,-14.73642,16.17,0.06,16.497,0.017,0.327,0.062361847
4242,1,296.21031,-14.67349,16.17,0.08,16.762,0.019,0.592,0.0822253
4245,1,296.27917,-14.8572,16.3,0.04,16.742,0.02,0.442,0.04472136
4253,1,296.33115,-14.88195,16.33,0.03,17.173,0.023,0.843,0.037802116
4255,1,296.19495,-14.80551,16.27,0.05,17.054,0.025,0.784,0.055901699
4257,1,296.20269,-14.86932,16.25,0.04,17.055,0.025,0.805,0.047169906
4269,1,296.22472,-14.91018,16.19,0.06,16.697,0.019,0.507,0.062936476
4277,1,296.06551,-14.93834,16.22,0.06,16.787,0.023,0.567,0.064257295
4279,1,296.13505,-14.89737,16.11,0.05,16.763,0.02,0.653,0.053851648
4306,1,296.3529,-14.92689,16.19,0.03,16.666,0.017,0.476,0.034481879
4307,1,296.09225,-14.90868,16.28,0.05,17.021,0.025,0.741,0.055901699
4308,1,296.26952,-14.8428,16.13,0.05,16.704,0.019,0.574,0.053488316
4321,1,296.29577,-14.6649,16.27,0.1,16.78,0.019,0.51,0.101788997
4326,1,296.21968,-14.92982,16.23,0.03,16.789,0.02,0.559,0.036055513
4337,1,296.10743,-14.81736,16.18,0.06,16.921,0.023,0.741,0.064257295
4354,1,296.14273,-14.73739,16.19,0.04,16.649,0.018,0.459,0.043863424
4361,1,296.22663,-14.94201,16.28,0.05,16.809,0.021,0.529,0.054230987
4377,1,296.23137,-14.88032,16.21,0.04,16.676,0.019,0.466,0.04428318
4389,1,296.06954,-14.76063,16.27,0.06,16.968,0.026,0.698,0.065391131
4391,1,296.1886,-14.88552,16.13,0.05,16.89,0.022,0.76,0.054626001
4395,1,296.20272,-14.84064,16.25,0.05,16.778,0.021,0.528,0.054230987
4404,1,296.401,-14.8341,16.3,0.1,17.028,0.021,0.728,0.102181212
4410,1,296.39374,-14.87526,16.11,0.06,16.736,0.017,0.626,0.062361847
4422,1,296.30675,-14.93915,16.14,0.03,16.694,0.019,0.554,0.035510562
4429,1,296.24126,-14.90076,16.31,0.05,17.054,0.025,0.744,0.055901699
4430,1,296.09802,-14.9087,16.27,0.04,16.601,0.018,0.331,0.043863424
4434,1,296.03661,-14.72405,16.23,0.05,16.953,0.026,0.723,0.056356011
4440,1,296.10952,-14.91194,16.32,0.07,16.601,0.018,0.281,0.072277244
4448,1,296.0889,-14.92112,16.26,0.05,16.756,0.023,0.496,0.055036352
4457,1,296.43331,-14.84423,16.3,0.08,16.907,0.019,0.607,0.0822253
4461,1,296.40162,-14.87114,16.33,0.04,16.862,0.019,0.532,0.04428318
4469,1,296.22908,-14.69487,16.32,0.05,17.095,0.024,0.775,0.055461698
4474,1,296.14882,-14.8098,16.18,0.07,16.543,0.017,0.363,0.072034714
4488,1,296.32083,-14.76105,16.27,0.05,16.706,0.017,0.436,0.052810984
4498,1,296.23296,-14.75267,16.33,0.06,16.762,0.02,0.432,0.063245553
4515,1,296.43539,-14.83359,16.23,0.07,16.735,0.017,0.505,0.072034714
4537,1,296.31039,-14.79788,16.24,0.04,16.64,0.018,0.4,0.043863424
4580,1,296.26978,-14.92738,16.31,0.05,16.823,0.021,0.513,0.054230987
4597,1,296.15993,-14.81093,16.28,0.03,16.649,0.019,0.369,0.035510562
4606,1,296.21389,-14.83214,16.33,0.04,17.107,0.026,0.777,0.047707442
4630,1,296.28314,-14.92051,16.33,0.03,16.792,0.02,0.462,0.036055513
4632,1,296.22066,-14.78221,16.1,0.05,16.555,0.018,0.455,0.053141321
4633,1,296.23493,-14.83889,16.31,0.07,17.092,0.026,0.782,0.074672619
4645,1,296.41865,-14.73186,16.32,0.1,17.105,0.022,0.785,0.102391406
4675,1,296.31334,-14.67279,16.32,0.09,16.754,0.019,0.434,0.091983694
4681,1,296.05002,-14.68646,16.23,0.07,17.026,0.025,0.796,0.074330344
4696,1,296.16139,-14.88739,16.23,0.06,16.844,0.022,0.614,0.063906181
4697,1,296.27023,-14.82312,16.32,0.03,16.916,0.023,0.596,0.037802116
4722,1,296.19937,-14.77273,16.33,0.08,16.724,0.02,0.394,0.082462113
4744,1,296.29714,-14.91697,16.28,0.04,16.761,0.02,0.481,0.04472136
4754,1,296.19847,-14.85607,16.28,0.03,16.727,0.02,0.447,0.036055513
4756,1,296.14647,-14.72957,16.31,0.05,17.031,0.024,0.721,0.055461698
4762,1,296.10079,-14.69429,16.19,0.06,16.906,0.021,0.716,0.06356886
4777,1,296.38955,-14.91433,16.29,0.03,16.875,0.019,0.585,0.035510562
4796,1,296.23112,-14.82516,16.2,0.08,16.697,0.019,0.497,0.0822253
4799,1,296.22441,-14.73225,16.3,0.04,16.813,0.021,0.513,0.045177428
4815,1,296.32821,-14.85466,16.3,0.06,16.729,0.017,0.429,0.062361847
4844,1,296.23744,-14.70924,16.27,0.05,16.822,0.02,0.552,0.053851648
4845,1,296.09123,-14.8542,16.18,0.06,16.72,0.02,0.54,0.063245553
4868,1,296.07821,-14.77876,16.06,0.05,16.649,0.021,0.589,0.054230987
4876,1,296.35905,-14.92754,16.17,0.06,16.686,0.017,0.516,0.062361847
4967,1,296.06983,-14.93564,16.33,0.08,17.043,0.028,0.713,0.08475848
5048,1,296.06592,-14.84361,16.24,0.09,16.86,0.024,0.62,0.093145048
5050,1,296.15468,-14.94047,16.17,0.04,16.557,0.017,0.387,0.043462628
5096,1,296.09395,-14.87143,16.22,0.07,16.746,0.02,0.526,0.072801099
5129,1,296.20387,-14.90019,16.33,0.04,17.078,0.026,0.748,0.047707442
5196,1,296.07989,-14.80048,15.99,0.11,16.512,0.019,0.522,0.111628849
5276,1,296.37026,-14.62605,16.32,0.11,17.058,0.024,0.738,0.112587744
5278,1,296.0959,-14.78746,16.19,0.06,16.707,0.019,0.517,0.062936476
5614,1,296.13635,-14.76683,16.29,0.06,16.481,0.016,0.191,0.062096699
6188,1,296.26106,-14.94584,15.94,0.07,16.43,0.016,0.49,0.071805292
9384,1,296.13663,-14.76674,16.29,0.06,16.481,0.016,0.191,0.062096699
910,1,296.10225,-14.84017,15.39,0.08,15.068,0.007,-0.322,0.080305666
1104,1,296.06283,-14.87357,15.44,0.12,15.02,0.007,-0.42,0.120203993
1138,1,296.15742,-14.6636,15.52,0.21,15.519,0.008,-0.001,0.210152326
1260,1,296.22286,-14.73107,15.35,0.05,15.45,0.008,0.1,0.050635956
1308,1,296.18457,-14.67809,15.68,0.12,15.904,0.01,0.224,0.120415946
1342,1,296.07179,-14.88478,15.85,0.1,15.7,0.011,-0.15,0.100603181
1514,1,296.22596,-14.72913,15.33,0.05,15.683,0.01,0.353,0.050990195
1521,1,296.05208,-14.70499,15.4,0.08,15.714,0.01,0.314,0.080622577
1597,1,296.17508,-14.79334,15.48,0.08,15.617,0.009,0.137,0.080504658
1604,1,296.0782,-14.86862,15.38,0.04,15.599,0.01,0.219,0.041231056
1616,1,296.07343,-14.75284,15.34,0.04,16.034,0.014,0.694,0.04237924
1619,1,296.38572,-14.85578,15.36,0.04,15.953,0.01,0.593,0.041231056
1686,1,296.23413,-14.77927,15.33,0.04,15.793,0.01,0.463,0.041231056
1705,1,296.21787,-14.87254,15.36,0.03,15.56,0.009,0.2,0.03132092
1712,1,296.3416,-14.76429,15.38,0.04,15.673,0.009,0.293,0.041
1716,1,296.4237,-14.83139,15.34,0.05,15.899,0.01,0.559,0.050990195
1732,1,296.37998,-14.74277,15.45,0.06,16.107,0.012,0.657,0.061188234
1737,1,296.43747,-14.87264,15.34,0.05,15.685,0.009,0.345,0.050803543
1749,1,296.06405,-14.79113,15.45,0.03,15.721,0.011,0.271,0.031953091
1757,1,296.33692,-14.72431,15.38,0.04,15.753,0.009,0.373,0.041
1765,1,296.38401,-14.70345,15.43,0.06,15.752,0.009,0.322,0.060671245
1770,1,296.38354,-14.62739,15.4,0.08,16.015,0.011,0.615,0.080752709
1772,1,296.1506,-14.77523,15.48,0.13,15.731,0.01,0.251,0.130384048
1776,1,296.19521,-14.81793,15.34,0.04,15.744,0.01,0.404,0.041231056
1778,1,296.15561,-14.81807,15.4,0.07,15.962,0.012,0.562,0.071021124
1783,1,296.4153,-14.7208,15.51,0.04,16.04,0.011,0.53,0.041484937
1785,1,296.27858,-14.81677,15.33,0.05,15.793,0.01,0.463,0.050990195
1799,1,296.08614,-14.88419,15.33,0.07,15.743,0.011,0.413,0.070859015
1800,1,296.31011,-14.65058,15.38,0.04,15.981,0.011,0.601,0.041484937
1805,1,296.23911,-14.66223,15.38,0.04,15.785,0.01,0.405,0.041231056
1806,1,296.23168,-14.65388,15.36,0.06,15.721,0.009,0.361,0.060671245
1820,1,296.28285,-14.73223,15.34,0.05,16.012,0.012,0.672,0.051419841
1830,1,296.32701,-14.71129,15.35,0.04,15.871,0.01,0.521,0.041231056
1836,1,296.27312,-14.9214,15.41,0.05,15.926,0.011,0.516,0.051195703
1837,1,296.18495,-14.74081,15.41,0.03,15.783,0.01,0.373,0.031622777
1844,1,296.14561,-14.72648,15.34,0.05,15.79,0.01,0.45,0.050990195
1846,1,296.25001,-14.81896,15.48,0.03,16.01,0.012,0.53,0.032310989
1847,1,296.24144,-14.83423,15.49,0.04,15.917,0.011,0.427,0.041484937
1851,1,296.11778,-14.85096,15.36,0.06,15.734,0.01,0.374,0.060827625
