ID,CMD3region,RA,Dec,k36mag,e36mag,k80mag,e80mag,threesixMINUSeightzero,ERRORthreesixMINUSeightzero
3150,2,296.17183,-14.93935,15.99,0.05,15.7,0.16,0.29,0.167630546
3151,2,296.17875,-14.77673,15.79,0.05,15.27,0.09,0.52,0.102956301
3152,2,296.23073,-14.78075,15.86,0.04,15.73,0.13,0.13,0.136014705
3153,2,296.1516,-14.66156,16.08,0.06,15.66,0.09,0.42,0.108166538
3155,2,296.31352,-14.84954,15.84,0.05,15.27,0.06,0.57,0.078102497
3156,2,296.19658,-14.73587,16.23,0.04,15.74,0.18,0.49,0.184390889
3157,2,296.23826,-14.78722,15.95,0.04,15.72,0.1,0.23,0.107703296
3159,2,296.10806,-14.88615,16.17,0.05,15.61,0.1,0.56,0.111803399
3161,2,296.12856,-14.77834,16.2,0.07,15.45,0.1,0.75,0.122065556
3162,2,296.2397,-14.86302,15.91,0.11,16.11,0.12,-0.2,0.162788206
3163,2,296.40621,-14.69846,16.04,0.06,16.27,0.28,-0.23,0.286356421
3165,2,296.43266,-14.87862,15.98,0.04,15.34,0.16,0.64,0.164924225
3167,2,296.38999,-14.89747,15.87,0.05,15.86,0.13,0.01,0.139283883
3168,2,296.1604,-14.9363,15.97,0.06,15.24,0.1,0.73,0.116619038
3172,2,296.26056,-14.80675,15.85,0.05,15.46,0.13,0.39,0.139283883
3173,2,296.23098,-14.75842,16.03,0.06,15.58,0.14,0.45,0.152315462
3174,2,296.24624,-14.77081,15.83,0.07,15.8,0.12,0.03,0.13892444
3175,2,296.13139,-14.87442,15.85,0.04,15.86,0.13,-0.01,0.136014705
3176,2,296.10816,-14.96679,15.98,0.05,15.93,0.29,0.05,0.294278779
3177,2,296.12403,-14.6743,16.22,0.04,15.97,0.13,0.25,0.136014705
3178,2,296.23223,-14.70798,15.83,0.04,15.22,0.1,0.61,0.107703296
3180,2,296.21177,-14.74805,15.93,0.04,15.8,0.12,0.13,0.126491106
3181,2,296.28207,-14.81271,15.83,0.07,15.53,0.11,0.3,0.130384048
3184,2,296.25444,-14.76109,15.99,0.03,15.53,0.1,0.46,0.104403065
3188,2,296.35246,-14.74521,15.95,0.04,15.76,0.09,0.19,0.098488578
3189,2,296.27842,-14.81401,15.93,0.07,16.19,0.17,-0.26,0.183847763
3190,2,296.40474,-14.83023,15.86,0.07,15.41,0.14,0.45,0.156524758
3191,2,296.33449,-14.91918,16.08,0.04,15.16,0.1,0.92,0.107703296
3192,2,296.33249,-14.89066,15.87,0.06,15.52,0.07,0.35,0.092195445
3193,2,296.24227,-14.75487,16.05,0.04,15.74,0.18,0.31,0.184390889
3196,2,296.23313,-14.76206,16.42,0.12,15.63,0.1,0.79,0.156204994
3198,2,296.28415,-14.839,15.8,0.06,15.96,0.14,-0.16,0.152315462
3199,2,296.33787,-14.76552,15.94,0.03,15.89,0.11,0.05,0.114017543
3200,2,296.21222,-14.74947,15.84,0.04,15.72,0.14,0.12,0.145602198
3202,2,296.27473,-14.79691,15.8,0.05,15.52,0.12,0.28,0.13
3203,2,296.42773,-14.87878,15.9,0.07,15.2,0.12,0.7,0.13892444
3204,2,296.22245,-14.80631,15.89,0.09,15.13,0.13,0.76,0.158113883
3205,2,296.1422,-14.96303,15.94,0.03,15.98,0.19,-0.04,0.192353841
3207,2,296.09293,-14.76404,15.98,0.07,15.73,0.08,0.25,0.106301458
3208,2,296.13527,-14.84854,16.01,0.04,15.82,0.11,0.19,0.117046999
3209,2,296.42059,-14.74557,15.84,0.09,15.6,0.16,0.24,0.183575598
3210,2,296.2394,-14.68081,15.93,0.09,16.29,0.23,-0.36,0.246981781
3211,2,296.31573,-14.8492,15.85,0.05,15.3,0.09,0.55,0.102956301
3212,2,296.25671,-14.91121,15.92,0.05,15.77,0.13,0.15,0.139283883
3213,2,296.14649,-14.89165,15.8,0.07,15.83,0.1,-0.03,0.122065556
3214,2,296.06579,-14.93546,15.9,0.05,15.6,0.17,0.3,0.177200451
3215,2,296.1921,-14.72575,15.99,0.04,15.99,0.16,0,0.164924225
3216,2,296.23143,-14.8558,15.97,0.05,15.35,0.09,0.62,0.102956301
3217,2,296.16532,-14.712,15.94,0.04,16.23,0.19,-0.29,0.194164878
3218,2,296.35796,-14.83352,15.83,0.05,15.56,0.14,0.27,0.148660687
3219,2,296.24352,-14.84296,16.03,0.04,15.84,0.12,0.19,0.126491106
3220,2,296.10309,-14.70337,16.02,0.08,15.7,0.11,0.32,0.136014705
3221,2,296.29345,-14.67297,15.84,0.06,15.74,0.08,0.1,0.1
3222,2,296.14054,-14.72438,15.93,0.09,15.92,0.16,0.01,0.183575598
3223,2,296.2321,-14.75287,15.89,0.05,15.94,0.15,-0.05,0.158113883
3224,2,296.22675,-14.88998,16.06,0.06,15.39,0.09,0.67,0.108166538
3225,2,296.229,-14.72017,15.93,0.05,16.08,0.17,-0.15,0.177200451
3226,2,296.08245,-14.87216,16.03,0.09,15.38,0.12,0.65,0.15
3227,2,296.09146,-14.87419,15.94,0.04,15.47,0.09,0.47,0.098488578
3228,2,296.42275,-14.90859,16.09,0.04,15.63,0.19,0.46,0.194164878
3230,2,296.16736,-14.87032,15.55,0.06,15.13,0.08,0.42,0.1
3231,2,296.31169,-14.85676,16.03,0.06,15.28,0.06,0.75,0.084852814
3233,2,296.12707,-14.71522,16.04,0.05,15.41,0.08,0.63,0.094339811
3234,2,296.25909,-14.75588,15.94,0.04,15.46,0.06,0.48,0.072111026
3235,2,296.24443,-14.79526,15.86,0.04,15.63,0.15,0.23,0.155241747
3236,2,296.16684,-14.90267,16.02,0.05,16.3,0.25,-0.28,0.254950976
3238,2,296.07522,-14.68236,16.16,0.11,15.76,0.09,0.4,0.142126704
3239,2,296.07771,-14.73738,15.96,0.06,15.65,0.09,0.31,0.108166538
3240,2,296.36428,-14.74833,16.14,0.07,16,0.18,0.14,0.193132079
3242,2,296.36936,-14.80463,15.84,0.05,15.89,0.08,-0.05,0.094339811
3243,2,296.31019,-14.85696,16.05,0.1,16.15,0.13,-0.1,0.164012195
3244,2,296.25072,-14.68771,15.94,0.06,16.04,0.18,-0.1,0.18973666
3245,2,296.28156,-14.81664,15.99,0.04,15.65,0.13,0.34,0.136014705
3246,2,296.21252,-14.82485,15.82,0.05,15.37,0.09,0.45,0.102956301
3247,2,296.33214,-14.84184,16.26,0.05,15.73,0.12,0.53,0.13
3248,2,296.08289,-14.86164,16.06,0.05,15.72,0.1,0.34,0.111803399
3249,2,296.17388,-14.7318,16.09,0.03,15.66,0.16,0.43,0.162788206
3250,2,296.36995,-14.71679,16.06,0.08,15.63,0.14,0.43,0.161245155
3251,2,296.18702,-14.68905,16.39,0.16,15.75,0.11,0.64,0.194164878
3252,2,296.18007,-14.71055,16.07,0.06,15.96,0.16,0.11,0.170880075
3253,2,296.18412,-14.77474,16.19,0.07,15.71,0.13,0.48,0.147648231
3254,2,296.22906,-14.93105,15.89,0.05,15.85,0.17,0.04,0.177200451
3255,2,296.27864,-14.65111,16.04,0.03,16.3,0.18,-0.26,0.182482876
3256,2,296.08999,-14.78136,15.88,0.06,15.64,0.09,0.24,0.108166538
3257,2,296.20596,-14.8135,15.81,0.04,16.2,0.17,-0.39,0.174642492
3258,2,296.16562,-14.86418,15.92,0.02,15.39,0.08,0.53,0.082462113
3259,2,296.23608,-14.85503,15.53,0.1,15.23,0.09,0.3,0.13453624
3260,2,296.25535,-14.90938,15.44,0.12,14.99,0.1,0.45,0.156204994
3261,2,296.06625,-14.78949,16.21,0.04,15.5,0.16,0.71,0.164924225
3262,2,296.19276,-14.9303,15.98,0.04,15.81,0.14,0.17,0.145602198
3264,2,296.15717,-14.78306,16.13,0.05,15.6,0.09,0.53,0.102956301
3265,2,296.19864,-14.73684,16.11,0.03,16.08,0.13,0.03,0.133416641
3266,2,296.31852,-14.82745,16.05,0.04,15.29,0.04,0.76,0.056568542
3267,2,296.21321,-14.83821,15.96,0.04,15.37,0.09,0.59,0.098488578
3268,2,296.15898,-14.83647,16.02,0.06,16.07,0.12,-0.05,0.134164079
3269,2,296.16544,-14.83318,15.88,0.03,15.4,0.07,0.48,0.076157731
3270,2,296.29724,-14.86994,15.89,0.04,15.45,0.1,0.44,0.107703296
3272,2,296.23191,-14.76907,16.01,0.05,15.6,0.07,0.41,0.086023253
3273,2,296.32694,-14.76229,16.14,0.03,15.78,0.1,0.36,0.104403065
3274,2,296.17066,-14.85086,15.8,0.05,15.57,0.13,0.23,0.139283883
3276,2,296.30409,-14.74645,15.95,0.04,16.1,0.16,-0.15,0.164924225
3277,2,296.3503,-14.76565,15.94,0.04,15.85,0.14,0.09,0.145602198
3278,2,296.21737,-14.77315,16.05,0.04,15.83,0.12,0.22,0.126491106
3280,2,296.29557,-14.72976,15.98,0.08,15.66,0.09,0.32,0.120415946
3281,2,296.27035,-14.76954,16.05,0.05,15.74,0.11,0.31,0.12083046
3282,2,296.04613,-14.80194,15.93,0.06,15.78,0.15,0.15,0.161554944
3284,2,296.12835,-14.66656,16.08,0.04,15.8,0.14,0.28,0.145602198
3285,2,296.21252,-14.87303,15.79,0.05,15.33,0.12,0.46,0.13
3286,2,296.14354,-14.86442,15.97,0.03,15.63,0.11,0.34,0.114017543
3287,2,296.19098,-14.89683,15.96,0.09,15.59,0.09,0.37,0.127279221
3289,2,296.15417,-14.91361,16.25,0.09,15.56,0.21,0.69,0.228473193
3290,2,296.23726,-14.66922,16.04,0.07,16.34,0.24,-0.3,0.25
3291,2,296.18176,-14.8568,15.97,0.03,15.21,0.09,0.76,0.09486833
3292,2,296.25617,-14.93581,16.37,0.13,15.66,0.15,0.71,0.198494332
3293,2,296.26712,-14.6496,15.99,0.05,15.98,0.12,0.01,0.13
3294,2,296.19925,-14.74105,15.83,0.04,15.36,0.05,0.47,0.064031242
3296,2,296.20367,-14.73358,15.92,0.03,15.44,0.15,0.48,0.152970585
3298,2,296.07313,-14.80167,15.87,0.06,15.07,0.1,0.8,0.116619038
3300,2,296.38994,-14.85012,15.88,0.03,16.17,0.23,-0.29,0.23194827
3301,2,296.15618,-14.69878,16.13,0.06,15.71,0.07,0.42,0.092195445
3302,2,296.4133,-14.86125,15.87,0.03,15.21,0.07,0.66,0.076157731
3303,2,296.15395,-14.80307,15.99,0.05,15.79,0.16,0.2,0.167630546
3304,2,296.32188,-14.9025,15.89,0.04,15.38,0.13,0.51,0.136014705
3305,2,296.26794,-14.79635,15.83,0.03,15.83,0.18,0,0.182482876
3306,2,296.28022,-14.76358,16.05,0.04,15.31,0.1,0.74,0.107703296
3307,2,296.21666,-14.77963,16.08,0.04,15.93,0.11,0.15,0.117046999
3308,2,296.26923,-14.77229,15.84,0.06,15.75,0.13,0.09,0.143178211
3310,2,296.1313,-14.84872,15.96,0.04,16.08,0.27,-0.12,0.272946881
3311,2,296.20392,-14.85795,15.92,0.04,15.69,0.1,0.23,0.107703296
3312,2,296.2561,-14.77308,15.94,0.03,16,0.11,-0.06,0.114017543
3313,2,296.29221,-14.79543,16.02,0.04,15.06,0.06,0.96,0.072111026
3314,2,296.24747,-14.67172,15.89,0.05,15.85,0.12,0.04,0.13
3316,2,296.32807,-14.79823,16.01,0.05,15.41,0.1,0.6,0.111803399
3317,2,296.04775,-14.78629,15.74,0.04,15.93,0.17,-0.19,0.174642492
3318,2,296.22359,-14.77086,15.95,0.06,15.74,0.11,0.21,0.125299641
3319,2,296.30211,-14.80476,15.99,0.05,15.54,0.06,0.45,0.078102497
3320,2,296.24799,-14.75176,16.03,0.05,15.51,0.1,0.52,0.111803399
3322,2,296.2146,-14.93032,15.96,0.05,15.8,0.18,0.16,0.186815417
3323,2,296.24571,-14.74392,15.89,0.04,16.23,0.13,-0.34,0.136014705
3324,2,296.39309,-14.6587,16.12,0.13,15.43,0.17,0.69,0.214009346
3325,2,296.30278,-14.90192,15.95,0.05,15.93,0.17,0.02,0.177200451
3326,2,296.22334,-14.77844,15.88,0.04,15.58,0.07,0.3,0.080622577
3327,2,296.07101,-14.79631,15.95,0.09,15.73,0.14,0.22,0.16643317
3328,2,296.15647,-14.75993,16,0.04,15.99,0.13,0.01,0.136014705
3329,2,296.17261,-14.66835,15.97,0.09,15.9,0.09,0.07,0.127279221
3330,2,296.33701,-14.81223,15.97,0.05,15.94,0.1,0.03,0.111803399
3331,2,296.20213,-14.88787,16.09,0.07,16.09,0.1,0,0.122065556
3332,2,296.16914,-14.89222,15.94,0.04,15.67,0.09,0.27,0.098488578
3333,2,296.34668,-14.86991,15.91,0.06,15.53,0.04,0.38,0.072111026
3335,2,296.05532,-14.80516,16.14,0.07,16.11,0.19,0.03,0.202484567
3336,2,296.2851,-14.7442,16,0.05,16.16,0.18,-0.16,0.186815417
3338,2,296.17209,-14.75598,15.94,0.03,15.95,0.13,-0.01,0.133416641
3340,2,296.38814,-14.9074,15.8,0.02,15.86,0.14,-0.06,0.141421356
3341,2,296.21063,-14.7984,15.95,0.06,15.39,0.09,0.56,0.108166538
3342,2,296.22898,-14.8307,16.14,0.07,15.54,0.08,0.6,0.106301458
3344,2,296.19695,-14.95469,15.97,0.05,15.89,0.19,0.08,0.196468827
3345,2,296.25739,-14.83734,15.99,0.06,15.51,0.09,0.48,0.108166538
3346,2,296.09134,-14.8854,15.7,0.11,15.82,0.18,-0.12,0.210950231
3349,2,296.23657,-14.8243,15.88,0.07,15.82,0.15,0.06,0.165529454
3350,2,296.36338,-14.90467,15.96,0.04,16.17,0.2,-0.21,0.203960781
3352,2,296.17243,-14.83268,16.07,0.04,16.51,0.16,-0.44,0.164924225
3353,2,296.23782,-14.82696,15.7,0.07,15.42,0.07,0.28,0.098994949
3354,2,296.22955,-14.83079,15.66,0.06,15.36,0.11,0.3,0.125299641
3355,2,296.2298,-14.7704,15.81,0.04,15.53,0.13,0.28,0.136014705
3356,2,296.1403,-14.81195,16.2,0.08,15.66,0.11,0.54,0.136014705
3357,2,296.23286,-14.75769,15.85,0.1,16.17,0.19,-0.32,0.214709106
3358,2,296.15845,-14.77051,16.03,0.03,15.76,0.09,0.27,0.09486833
3359,2,296.2258,-14.84328,15.83,0.03,15.36,0.11,0.47,0.114017543
3360,2,296.18208,-14.70865,15.97,0.04,16.04,0.15,-0.07,0.155241747
3362,2,296.10641,-14.83205,16.13,0.05,16.27,0.17,-0.14,0.177200451
3364,2,296.29252,-14.82039,16.16,0.04,15.66,0.1,0.5,0.107703296
3365,2,296.30908,-14.79068,15.92,0.06,15.44,0.08,0.48,0.1
3366,2,296.17893,-14.82271,15.94,0.03,15.53,0.12,0.41,0.123693169
3367,2,296.22099,-14.78618,15.99,0.07,15.59,0.1,0.4,0.122065556
3368,2,296.29532,-14.90056,15.86,0.05,15.57,0.23,0.29,0.235372046
3370,2,296.26772,-14.78112,15.95,0.04,15.84,0.13,0.11,0.136014705
3373,2,296.18766,-14.93366,15.91,0.06,15.9,0.29,0.01,0.296141858
3374,2,296.16012,-14.80209,15.99,0.04,15.17,0.08,0.82,0.089442719
3377,2,296.13759,-14.70353,16.13,0.06,15.32,0.09,0.81,0.108166538
3378,2,296.18013,-14.7258,16.07,0.08,15.46,0.13,0.61,0.152643375
3379,2,296.12987,-14.83232,15.99,0.03,15.81,0.11,0.18,0.114017543
3380,2,296.23798,-14.81862,15.85,0.05,15.96,0.16,-0.11,0.167630546
3381,2,296.37761,-14.77111,16.08,0.03,16.03,0.14,0.05,0.143178211
3382,2,296.21807,-14.82835,15.93,0.04,15.55,0.08,0.38,0.089442719
3384,2,296.25975,-14.74666,16.01,0.04,15.92,0.16,0.09,0.164924225
3385,2,296.22632,-14.78373,15.83,0.06,15.46,0.09,0.37,0.108166538
3386,2,296.38163,-14.80895,16.12,0.05,16.05,0.15,0.07,0.158113883
3387,2,296.37817,-14.84258,16.07,0.05,15.78,0.12,0.29,0.13
3388,2,296.06448,-14.80707,16,0.06,15.57,0.11,0.43,0.125299641
3389,2,296.30596,-14.67849,16.03,0.06,15.66,0.11,0.37,0.125299641
3390,2,296.14109,-14.87149,16.1,0.06,15.61,0.07,0.49,0.092195445
3391,2,296.13459,-14.79679,16.11,0.06,16.49,0.15,-0.38,0.161554944
3392,2,296.23544,-14.90089,15.77,0.04,15.65,0.11,0.12,0.117046999
3393,2,296.1741,-14.65629,16.23,0.1,15.72,0.1,0.51,0.141421356
3395,2,296.37799,-14.75529,16.37,0.05,15.3,0.09,1.07,0.102956301
3398,2,296.07815,-14.86503,16.36,0.07,15.82,0.14,0.54,0.156524758
3399,2,296.2397,-14.77657,16.09,0.05,16.04,0.16,0.05,0.167630546
3400,2,296.39908,-14.64257,15.85,0.09,15.08,0.08,0.77,0.120415946
3401,2,296.27484,-14.73639,15.94,0.06,15.64,0.09,0.3,0.108166538
3402,2,296.20245,-14.83482,16.05,0.06,15.43,0.09,0.62,0.108166538
3403,2,296.18474,-14.86214,16.01,0.04,15.65,0.12,0.36,0.126491106
3404,2,296.09161,-14.92536,16.04,0.06,15.59,0.19,0.45,0.199248588
3406,2,296.29295,-14.78914,16.11,0.07,16.03,0.1,0.08,0.122065556
3407,2,296.17673,-14.75771,16.2,0.05,16.02,0.1,0.18,0.111803399
3408,2,296.31229,-14.79546,16.02,0.05,16.12,0.17,-0.1,0.177200451
3411,2,296.16398,-14.70501,16.02,0.04,15.94,0.17,0.08,0.174642492
3413,2,296.23846,-14.67084,15.79,0.05,15.22,0.1,0.57,0.111803399
3415,2,296.25195,-14.9453,15.7,0.04,15.36,0.06,0.34,0.072111026
3416,2,296.13652,-14.82555,16.13,0.05,15.71,0.13,0.42,0.139283883
3417,2,296.36875,-14.78839,15.86,0.06,15.26,0.11,0.6,0.125299641
3418,2,296.27218,-14.64167,16.24,0.07,15.86,0.1,0.38,0.122065556
3419,2,296.04361,-14.68026,15.93,0.09,15.33,0.15,0.6,0.174928557
3420,2,296.20503,-14.82828,15.91,0.05,15.37,0.07,0.54,0.086023253
3421,2,296.05132,-14.74856,16.25,0.12,15.55,0.13,0.7,0.17691806
3422,2,296.20923,-14.75584,16.1,0.03,16.31,0.18,-0.21,0.182482876
3423,2,296.17999,-14.71917,16.1,0.04,15.8,0.14,0.3,0.145602198
3424,2,296.26428,-14.74783,16.09,0.04,16.04,0.11,0.05,0.117046999
3426,2,296.14871,-14.66714,16.23,0.1,15.86,0.12,0.37,0.156204994
3427,2,296.08161,-14.72598,16.04,0.03,16.05,0.15,-0.01,0.152970585
3428,2,296.42007,-14.77957,15.93,0.1,15.69,0.22,0.24,0.241660919
3429,2,296.16233,-14.82916,15.83,0.08,16.2,0.15,-0.37,0.17
3430,2,296.17862,-14.944,15.87,0.05,15.79,0.12,0.08,0.13
3431,2,296.21808,-14.82956,16.11,0.04,16.09,0.13,0.02,0.136014705
3433,2,296.39559,-14.75854,16.07,0.07,15.53,0.1,0.54,0.122065556
3434,2,296.26577,-14.92142,15.99,0.07,15.8,0.14,0.19,0.156524758
3436,2,296.24984,-14.80629,15.89,0.05,15.1,0.08,0.79,0.094339811
3437,2,296.10595,-14.94099,16.18,0.03,15.61,0.11,0.57,0.114017543
3438,2,296.28397,-14.76029,16.01,0.06,15.46,0.16,0.55,0.170880075
3439,2,296.41094,-14.82077,15.97,0.07,15.15,0.14,0.82,0.156524758
3440,2,296.11416,-14.95645,16.1,0.03,15.69,0.14,0.41,0.143178211
3441,2,296.39349,-14.68549,16.08,0.05,15.88,0.11,0.2,0.12083046
3443,2,296.34554,-14.63936,16.11,0.07,16.44,0.19,-0.33,0.202484567
3444,2,296.42243,-14.77028,16.18,0.07,15.24,0.15,0.94,0.165529454
3445,2,296.29935,-14.75289,16.1,0.05,15.71,0.1,0.39,0.111803399
3446,2,296.09522,-14.91461,15.9,0.04,15.68,0.11,0.22,0.117046999
3447,2,296.28447,-14.74838,16.28,0.04,15.56,0.1,0.72,0.107703296
3448,2,296.12082,-14.84449,15.9,0.05,15.48,0.12,0.42,0.13
3450,2,296.24773,-14.75883,16.06,0.05,15.62,0.1,0.44,0.111803399
3452,2,296.12273,-14.74679,16.1,0.03,15.7,0.11,0.4,0.114017543
3453,2,296.34816,-14.77411,16.1,0.06,15.8,0.15,0.3,0.161554944
3454,2,296.4033,-14.75628,16.05,0.08,15.76,0.16,0.29,0.178885438
3455,2,296.39083,-14.86391,16.14,0.05,16.16,0.16,-0.02,0.167630546
3456,2,296.16202,-14.96085,16.42,0.06,15.64,0.22,0.78,0.228035085
3457,2,296.27985,-14.86098,15.99,0.04,15.57,0.08,0.42,0.089442719
3458,2,296.18781,-14.83589,16,0.05,15.51,0.07,0.49,0.086023253
3459,2,296.25846,-14.81046,16.04,0.03,16.37,0.2,-0.33,0.202237484
3460,2,296.15528,-14.74956,16.23,0.07,15.79,0.08,0.44,0.106301458
3461,2,296.11792,-14.82395,16.17,0.05,16.19,0.21,-0.02,0.215870331
3462,2,296.28499,-14.92403,15.89,0.04,15.79,0.14,0.1,0.145602198
3463,2,296.15468,-14.74291,16.1,0.06,15.3,0.06,0.8,0.084852814
3464,2,296.24486,-14.83191,15.85,0.13,16.09,0.2,-0.24,0.238537209
3465,2,296.07359,-14.69076,16.14,0.07,15.46,0.09,0.68,0.114017543
3466,2,296.31461,-14.86218,16.06,0.03,15.86,0.21,0.2,0.212132034
3467,2,296.28458,-14.81277,16.2,0.04,15.56,0.12,0.64,0.126491106
3468,2,296.3517,-14.85636,16.02,0.06,15.45,0.08,0.57,0.1
3469,2,296.19779,-14.68184,16.11,0.05,15.63,0.07,0.48,0.086023253
3471,2,296.06776,-14.90862,15.97,0.07,15.36,0.1,0.61,0.122065556
3472,2,296.10244,-14.68174,16.09,0.07,15.71,0.11,0.38,0.130384048
3473,2,296.27492,-14.67305,16.12,0.05,16.03,0.16,0.09,0.167630546
3475,2,296.12511,-14.77523,16.15,0.05,15.78,0.19,0.37,0.196468827
3476,2,296.38893,-14.74923,16.09,0.03,16.09,0.22,0,0.222036033
3477,2,296.20493,-14.78268,15.82,0.05,15.67,0.14,0.15,0.148660687
3478,2,296.14668,-14.91513,16.01,0.04,15.91,0.11,0.1,0.117046999
3479,2,296.33188,-14.79599,16.09,0.04,15.87,0.12,0.22,0.126491106
3481,2,296.18236,-14.72787,15.99,0.06,15.94,0.16,0.05,0.170880075
3482,2,296.21539,-14.88376,15.99,0.04,15.8,0.14,0.19,0.145602198
3485,2,296.39058,-14.87256,16.03,0.03,15.58,0.12,0.45,0.123693169
3486,2,296.43485,-14.90687,15.51,0.05,15.22,0.19,0.29,0.196468827
3487,2,296.22848,-14.83324,15.86,0.07,15.92,0.11,-0.06,0.130384048
3488,2,296.14204,-14.79804,16.06,0.06,15.86,0.09,0.2,0.108166538
3489,2,296.21412,-14.82505,16.07,0.04,16.25,0.13,-0.18,0.136014705
3490,2,296.37866,-14.8087,16.1,0.07,15.49,0.12,0.61,0.13892444
3491,2,296.26892,-14.79863,15.94,0.05,15.4,0.06,0.54,0.078102497
3492,2,296.37977,-14.82862,16.14,0.05,15.48,0.09,0.66,0.102956301
3494,2,296.23526,-14.91249,16,0.05,15.4,0.09,0.6,0.102956301
3495,2,296.18318,-14.66983,16.11,0.06,15.72,0.17,0.39,0.180277564
3497,2,296.14901,-14.71418,16.06,0.06,15.41,0.07,0.65,0.092195445
3498,2,296.21767,-14.76681,16.07,0.08,15.71,0.08,0.36,0.113137085
3500,2,296.2887,-14.72608,16.04,0.05,15.73,0.09,0.31,0.102956301
3501,2,296.29152,-14.6945,15.98,0.07,15.72,0.14,0.26,0.156524758
3502,2,296.31474,-14.72387,16.21,0.03,15.61,0.08,0.6,0.085440037
3503,2,296.25869,-14.92467,16.08,0.04,15.53,0.18,0.55,0.184390889
3505,2,296.17857,-14.7799,16.31,0.05,15.9,0.17,0.41,0.177200451
3506,2,296.17703,-14.85564,16.21,0.07,15.67,0.09,0.54,0.114017543
3509,2,296.34278,-14.83922,16.1,0.04,16.47,0.2,-0.37,0.203960781
3510,2,296.15019,-14.71579,16.06,0.06,15.96,0.12,0.1,0.134164079
3511,2,296.22498,-14.84514,15.89,0.07,15.57,0.1,0.32,0.122065556
3514,2,296.24804,-14.91665,15.74,0.06,15.64,0.14,0.1,0.152315462
3515,2,296.38049,-14.86139,16,0.05,15.99,0.21,0.01,0.215870331
3517,2,296.14739,-14.84448,16.21,0.1,15.38,0.08,0.83,0.128062485
3520,2,296.09323,-14.80809,15.94,0.04,15.76,0.12,0.18,0.126491106
3521,2,296.1298,-14.85408,16.04,0.03,16.02,0.15,0.02,0.152970585
3522,2,296.18323,-14.90251,16.06,0.04,16.03,0.14,0.03,0.145602198
3523,2,296.11951,-14.7254,16.17,0.03,15.64,0.09,0.53,0.09486833
3524,2,296.09191,-14.89497,16.09,0.09,15.66,0.23,0.43,0.246981781
3525,2,296.31237,-14.68232,16.14,0.09,15.64,0.09,0.5,0.127279221
3526,2,296.30995,-14.79896,16.05,0.04,16.23,0.19,-0.18,0.194164878
3527,2,296.25869,-14.82736,15.96,0.05,16.12,0.08,-0.16,0.094339811
3529,2,296.25557,-14.75264,15.97,0.04,15.92,0.12,0.05,0.126491106
3530,2,296.20296,-14.76569,15.44,0.04,14.88,0.08,0.56,0.089442719
3531,2,296.37675,-14.79721,16.13,0.08,15.4,0.07,0.73,0.106301458
3533,2,296.22951,-14.88961,16.13,0.04,16.07,0.13,0.06,0.136014705
3534,2,296.26805,-14.87381,16.1,0.03,15.65,0.13,0.45,0.133416641
3535,2,296.09701,-14.83076,16.05,0.07,15.58,0.14,0.47,0.156524758
3536,2,296.17862,-14.73975,15.98,0.07,15.93,0.12,0.05,0.13892444
3538,2,296.25633,-14.77408,15.99,0.06,16.25,0.16,-0.26,0.170880075
3539,2,296.1994,-14.85066,15.98,0.04,15.63,0.08,0.35,0.089442719
3540,2,296.19024,-14.89041,16.07,0.06,15.46,0.13,0.61,0.143178211
3541,2,296.35439,-14.68098,16.16,0.06,15.9,0.13,0.26,0.143178211
3542,2,296.18959,-14.86223,16.06,0.06,15.61,0.1,0.45,0.116619038
3544,2,296.40007,-14.75835,16.17,0.12,15.46,0.12,0.71,0.169705627
3545,2,296.16468,-14.79549,15.86,0.03,16.12,0.19,-0.26,0.192353841
3546,2,296.15283,-14.67007,16.15,0.06,16,0.13,0.15,0.143178211
3547,2,296.32098,-14.82606,16.11,0.05,15.86,0.11,0.25,0.12083046
3548,2,296.37103,-14.75467,16.06,0.06,16,0.14,0.06,0.152315462
3549,2,296.27614,-14.73747,16.05,0.05,15.51,0.1,0.54,0.111803399
3550,2,296.24311,-14.83133,15.89,0.04,15.43,0.13,0.46,0.136014705
3553,2,296.10564,-14.91853,16.06,0.06,16.29,0.27,-0.23,0.276586334
3554,2,296.30914,-14.77494,15.99,0.07,15.8,0.16,0.19,0.174642492
3555,2,296.24517,-14.81752,15.88,0.05,15.45,0.07,0.43,0.086023253
3556,2,296.22094,-14.79139,15.9,0.06,15.47,0.07,0.43,0.092195445
3557,2,296.2217,-14.83946,16.02,0.04,15.95,0.09,0.07,0.098488578
3558,2,296.15841,-14.79742,15.95,0.04,16.15,0.16,-0.2,0.164924225
3559,2,296.20512,-14.73186,15.61,0.04,15.36,0.09,0.25,0.098488578
3560,2,296.20874,-14.73936,15.92,0.05,15.65,0.12,0.27,0.13
3562,2,296.32055,-14.81026,16.06,0.05,15.74,0.09,0.32,0.102956301
3563,2,296.21309,-14.78353,16.01,0.04,16.05,0.11,-0.04,0.117046999
3564,2,296.36285,-14.76148,16.17,0.03,15.65,0.11,0.52,0.114017543
3565,2,296.2672,-14.69637,16.13,0.04,15.87,0.15,0.26,0.155241747
3566,2,296.1191,-14.79396,16.12,0.05,16.05,0.17,0.07,0.177200451
3568,2,296.22268,-14.64627,16.17,0.1,16.04,0.2,0.13,0.223606798
3569,2,296.20879,-14.85432,15.99,0.04,15.48,0.11,0.51,0.117046999
